k,d,l,m,A_N,R_N,lambda_max,log_psi,hits_1e-03,hits_1e-04,hits_1e-05,hits_1e-06,alpha_inv_rel_residual
2,5,8,5,7.3039491648822025e-5,1.000128835412698764398579,137.0357733302174488286754,-1.7436802993003042e-5,1,1,1,0,1.647404945e-6
2,5,8,6,7.3039491648822023e-5,1.000128835412698764396101,137.035773330217448828683,-1.7436802993003042e-5,1,1,1,0,1.647404945e-6
2,5,8,7,7.303949164882202e-5,1.000128835412698764393623,137.0357733302174488286907,-1.7436802993003042e-5,1,1,1,0,1.647404945e-6
2,5,8,8,7.3039491648822018e-5,1.000128835412698764391145,137.0357733302174488286984,-1.7436802993003042e-5,1,1,1,0,1.647404945e-6
2,6,2,2,5.843159331905763e-5,1.000114227514369000003467,137.0358185010020042117806,-1.3949442394402434e-5,1,1,1,0,1.317777804e-6
2,6,2,3,4.3823694989293223e-5,1.000099619616039235595963,137.0358636717561085010847,-1.0462081795801826e-5,1,1,1,1,9.881508859e-7
2,6,2,4,2.9215796659528815e-5,1.000085011717709471188459,137.0359088424797617581333,-6.9747211972012171e-6,1,1,1,1,6.585241896e-7
2,6,2,5,1.4607898329764408e-5,1.000070403819379706780956,137.0359540131729640445103,-3.4873605986006085e-6,1,1,1,1,3.288977155e-7
2,6,2,6,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
2,6,2,7,-1.4607898329764408e-5,1.000041188022720177965948,137.0360443544680159515847,3.4873605986006085e-6,1,1,1,1,3.303545661e-7
2,6,2,8,-2.9215796659528815e-5,1.000026580124390413558445,137.0360895250698656954488,6.9747211972012171e-6,1,1,1,1,6.599803736e-7
2,6,3,2,8.7565552592492138e-5,1.000143361473642434511616,137.0357284124616150387633,-2.0911138767204257e-5,1,1,1,0,1.975185646e-6
2,6,3,3,8.7524633899444985e-5,1.000143320554949387358187,137.0357285389912010547136,-2.090462635500456e-5,1,1,1,0,1.974262315e-6
2,6,3,4,8.7483715206397831e-5,1.000143279636256340204758,137.0357286655207868317327,-2.0898113942804863e-5,1,1,1,0,1.973338984e-6
2,6,3,5,8.7442796513350678e-5,1.000143238717563293051329,137.0357287920503723698207,-2.0891601530605165e-5,1,1,1,0,1.972415653e-6
2,6,3,6,8.7401877820303524e-5,1.000143197798870245897901,137.0357289185799576689777,-2.0885089118405468e-5,1,1,1,0,1.971492322e-6
2,6,3,7,8.7360959127256371e-5,1.000143156880177198744472,137.0357290451095427292035,-2.0878576706205771e-5,1,1,1,0,1.970568991e-6
2,6,3,8,8.7320040434209218e-5,1.000143115961484151591043,137.0357291716391275504983,-2.0872064294006074e-5,1,1,1,0,1.96964566e-6
2,6,4,2,8.764718620974796e-5,1.000143443107259690333728,137.0357281600325402960912,-2.0924139268490232e-5,1,1,1,0,1.97702771e-6
2,6,4,3,8.7647084325328718e-5,1.000143443005375271091355,137.0357281603475892990998,-2.0924127106933522e-5,1,1,1,0,1.977025411e-6
2,6,4,4,8.7646982440909476e-5,1.000143442903490851848982,137.0357281606626383021069,-2.0924114945376813e-5,1,1,1,0,1.977023112e-6
2,6,4,5,8.7646880556490233e-5,1.000143442801606432606608,137.0357281609776873051125,-2.0924102783820103e-5,1,1,1,0,1.977020813e-6
2,6,4,6,8.7646778672070991e-5,1.000143442699722013364235,137.0357281612927363081166,-2.0924090622263393e-5,1,1,1,0,1.977018514e-6
2,6,4,7,8.7646676787651748e-5,1.000143442597837594121862,137.0357281616077853111193,-2.0924078460706684e-5,1,1,1,0,1.977016215e-6
2,6,4,8,8.7646574903232506e-5,1.000143442495953174879489,137.0357281619228343141205,-2.0924066299149974e-5,1,1,1,0,1.977013916e-6
2,6,5,2,8.764738950292815e-5,1.00014344331055287052302,137.0357281594039131299966,-2.092416354618163e-5,1,1,1,0,1.977032297e-6
2,6,5,3,8.7647389265099002e-5,1.000143443310315041375293,137.03572815940464854996,-2.0924163523470619e-5,1,1,1,0,1.977032292e-6
2,6,5,4,8.7647389027269854e-5,1.000143443310077212227566,137.0357281594053839699235,-2.0924163500759609e-5,1,1,1,0,1.977032287e-6
2,6,5,5,8.7647388789440706e-5,1.000143443309839383079839,137.035728159406119389887,-2.0924163478048598e-5,1,1,1,0,1.977032281e-6
2,6,5,6,8.7647388551611559e-5,1.000143443309601553932112,137.0357281594068548098505,-2.0924163455337587e-5,1,1,1,0,1.977032276e-6
2,6,5,7,8.7647388313782411e-5,1.000143443309363724784385,137.035728159407590229814,-2.0924163432626576e-5,1,1,1,0,1.977032271e-6
2,6,5,8,8.7647388075953263e-5,1.000143443309125895636659,137.0357281594083256497775,-2.0924163409915566e-5,1,1,1,0,1.977032265e-6
2,6,6,2,8.7647389977520527e-5,1.000143443311027462900922,137.0357281594024455861208,-2.0924163591518828e-5,1,1,1,0,1.977032308e-6
2,6,6,3,8.7647389976987569e-5,1.000143443311026929942146,137.0357281594024472341464,-2.0924163591476417e-5,1,1,1,0,1.977032308e-6
2,6,6,4,8.764738997645461e-5,1.00014344331102639698337,137.035728159402448882172,-2.0924163591434005e-5,1,1,1,0,1.977032308e-6
2,6,6,5,8.7647389975921651e-5,1.000143443311025864024594,137.0357281594024505301976,-2.0924163591391594e-5,1,1,1,0,1.977032308e-6
2,6,6,6,8.7647389975388692e-5,1.000143443311025331065818,137.0357281594024521782232,-2.0924163591349182e-5,1,1,1,0,1.977032308e-6
2,6,6,7,8.7647389974855734e-5,1.000143443311024798107042,137.0357281594024538262488,-2.0924163591306771e-5,1,1,1,0,1.977032308e-6
2,6,6,8,8.7647389974322775e-5,1.000143443311024265148266,137.0357281594024554742744,-2.0924163591264359e-5,1,1,1,0,1.977032308e-6
2,6,7,2,8.7647389978584123e-5,1.000143443311028526496177,137.0357281594024422972507,-2.0924163591603493e-5,1,1,1,0,1.977032308e-6
2,6,7,3,8.7647389978582962e-5,1.000143443311028525335029,137.0357281594024423008412,-2.0924163591603414e-5,1,1,1,0,1.977032308e-6
2,6,7,4,8.76473899785818e-5,1.000143443311028524173881,137.0357281594024423044317,-2.0924163591603334e-5,1,1,1,0,1.977032308e-6
2,6,7,5,8.7647389978580639e-5,1.000143443311028523012732,137.0357281594024423080222,-2.0924163591603255e-5,1,1,1,0,1.977032308e-6
2,6,7,6,8.7647389978579478e-5,1.000143443311028521851584,137.0357281594024423116128,-2.0924163591603176e-5,1,1,1,0,1.977032308e-6
2,6,7,7,8.7647389978578317e-5,1.000143443311028520690436,137.0357281594024423152033,-2.0924163591603097e-5,1,1,1,0,1.977032308e-6
2,6,7,8,8.7647389978577156e-5,1.000143443311028519529287,137.0357281594024423187938,-2.0924163591603018e-5,1,1,1,0,1.977032308e-6
2,6,8,2,8.764738997858644e-5,1.000143443311028528813518,137.0357281594024422900849,-2.0924163591603651e-5,1,1,1,0,1.977032308e-6
2,6,8,3,8.7647389978586438e-5,1.000143443311028528811039,137.0357281594024422900926,-2.0924163591603651e-5,1,1,1,0,1.977032308e-6
2,6,8,4,8.7647389978586435e-5,1.000143443311028528808561,137.0357281594024422901003,-2.0924163591603651e-5,1,1,1,0,1.977032308e-6
2,6,8,5,8.7647389978586433e-5,1.000143443311028528806083,137.0357281594024422901079,-2.0924163591603651e-5,1,1,1,0,1.977032308e-6
2,6,8,6,8.764738997858643e-5,1.000143443311028528803605,137.0357281594024422901156,-2.092416359160365e-5,1,1,1,0,1.977032308e-6
2,6,8,7,8.7647389978586428e-5,1.000143443311028528801127,137.0357281594024422901232,-2.092416359160365e-5,1,1,1,0,1.977032308e-6
2,6,8,8,8.7647389978586425e-5,1.000143443311028528798649,137.0357281594024422901309,-2.092416359160365e-5,1,1,1,0,1.977032308e-6
2,7,2,2,7.3039491648822038e-5,1.00012883541269876441097,137.0357733302174488286371,-1.7436802993003043e-5,1,1,1,0,1.647404945e-6
2,7,2,3,5.843159331905763e-5,1.000114227514369000003467,137.0358185010020042117806,-1.3949442394402434e-5,1,1,1,0,1.317777804e-6
2,7,2,4,4.3823694989293223e-5,1.000099619616039235595963,137.0358636717561085010847,-1.0462081795801826e-5,1,1,1,1,9.881508859e-7
2,7,2,5,2.9215796659528815e-5,1.000085011717709471188459,137.0359088424797617581333,-6.9747211972012171e-6,1,1,1,1,6.585241896e-7
2,7,2,6,1.4607898329764408e-5,1.000070403819379706780956,137.0359540131729640445103,-3.4873605986006085e-6,1,1,1,1,3.288977155e-7
2,7,2,7,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
2,7,2,8,-1.4607898329764408e-5,1.000041188022720177965948,137.0360443544680159515847,3.4873605986006085e-6,1,1,1,1,3.303545661e-7
2,7,3,2,0.00010217345092225655,1.00015796937197219891912,137.0356832416163278792891,-2.4398499365804865e-5,1,1,1,0,2.30481323e-6
2,7,3,3,0.00010213253222920939,1.000157928453279151765691,137.0356833681459991932895,-2.4391986953605168e-5,1,1,1,0,2.303889898e-6
2,7,3,4,0.00010209161353616224,1.000157887534586104612262,137.0356834946756702683583,-2.4385474541405471e-5,1,1,1,0,2.302966567e-6
2,7,3,5,0.00010205069484311509,1.000157846615893057458833,137.0356836212053411044955,-2.4378962129205774e-5,1,1,1,0,2.302043235e-6
2,7,3,6,0.00010200977615006793,1.000157805697200010305404,137.0356837477350117017011,-2.4372449717006077e-5,1,1,1,0,2.301119904e-6
2,7,3,7,0.00010196885745702078,1.000157764778506963151975,137.0356838742646820599751,-2.436593730480638e-5,1,1,1,0,2.300196572e-6
2,7,3,8,0.00010192793876397363,1.000157723859813915998546,137.0356840007943521793176,-2.4359424892606682e-5,1,1,1,0,2.29927324e-6
2,7,4,2,0.00010225508453951237,1.000158051005589454741231,137.0356829891870829652865,-2.4411499867090841e-5,1,1,1,0,2.306655295e-6
2,7,4,3,0.00010225498265509313,1.000158050903705035498858,137.0356829895021321806808,-2.4411487705534131e-5,1,1,1,0,2.306652996e-6
2,7,4,4,0.00010225488077067388,1.000158050801820616256485,137.0356829898171813960735,-2.4411475543977421e-5,1,1,1,0,2.306650697e-6
2,7,4,5,0.00010225477888625464,1.000158050699936197014112,137.0356829901322306114647,-2.4411463382420712e-5,1,1,1,0,2.306648398e-6
2,7,4,6,0.0001022546770018354,1.000158050598051777771739,137.0356829904472798268545,-2.4411451220864002e-5,1,1,1,0,2.306646099e-6
2,7,4,7,0.00010225457511741616,1.000158050496167358529366,137.0356829907623290422428,-2.4411439059307292e-5,1,1,1,0,2.3066438e-6
2,7,4,8,0.00010225447323299691,1.000158050394282939286993,137.0356829910773782576296,-2.4411426897750583e-5,1,1,1,0,2.306641501e-6
2,7,5,2,0.00010225528783269256,1.000158051208882634930524,137.0356829885584553754122,-2.4411524144782238e-5,1,1,1,0,2.306659882e-6
2,7,5,3,0.00010225528759486341,1.000158051208644805782797,137.0356829885591907958714,-2.4411524122071228e-5,1,1,1,0,2.306659877e-6
2,7,5,4,0.00010225528735703426,1.00015805120840697663507,137.0356829885599262163307,-2.4411524099360217e-5,1,1,1,0,2.306659872e-6
2,7,5,5,0.00010225528711920511,1.000158051208169147487343,137.03568298856066163679,-2.4411524076649206e-5,1,1,1,0,2.306659866e-6
2,7,5,6,0.00010225528688137597,1.000158051207931318339616,137.0356829885613970572492,-2.4411524053938196e-5,1,1,1,0,2.306659861e-6
2,7,5,7,0.00010225528664354682,1.000158051207693489191889,137.0356829885621324777085,-2.4411524031227185e-5,1,1,1,0,2.306659856e-6
2,7,5,8,0.00010225528640571767,1.000158051207455660044162,137.0356829885628678981677,-2.4411524008516174e-5,1,1,1,0,2.30665985e-6
2,7,6,2,0.00010225528830728493,1.000158051209357227308426,137.0356829885569878305471,-2.4411524190119437e-5,1,1,1,0,2.306659893e-6
2,7,6,3,0.00010225528830675198,1.00015805120935669434965,137.0356829885569894785738,-2.4411524190077025e-5,1,1,1,0,2.306659893e-6
2,7,6,4,0.00010225528830621902,1.000158051209356161390874,137.0356829885569911266005,-2.4411524190034614e-5,1,1,1,0,2.306659893e-6
2,7,6,5,0.00010225528830568606,1.000158051209355628432098,137.0356829885569927746272,-2.4411524189992202e-5,1,1,1,0,2.306659893e-6
2,7,6,6,0.0001022552883051531,1.000158051209355095473322,137.0356829885569944226539,-2.4411524189949791e-5,1,1,1,0,2.306659893e-6
2,7,6,7,0.00010225528830462014,1.000158051209354562514546,137.0356829885569960706806,-2.4411524189907379e-5,1,1,1,0,2.306659893e-6
2,7,6,8,0.00010225528830408718,1.00015805120935402955577,137.0356829885569977187074,-2.4411524189864968e-5,1,1,1,0,2.306659893e-6
2,7,7,2,0.00010225528830834853,1.000158051209358290903681,137.0356829885569845416747,-2.4411524190204101e-5,1,1,1,0,2.306659893e-6
2,7,7,3,0.00010225528830834737,1.000158051209358289742533,137.0356829885569845452653,-2.4411524190204022e-5,1,1,1,0,2.306659893e-6
2,7,7,4,0.00010225528830834621,1.000158051209358288581384,137.0356829885569845488558,-2.4411524190203943e-5,1,1,1,0,2.306659893e-6
2,7,7,5,0.00010225528830834505,1.000158051209358287420236,137.0356829885569845524463,-2.4411524190203864e-5,1,1,1,0,2.306659893e-6
2,7,7,6,0.00010225528830834389,1.000158051209358286259088,137.0356829885569845560368,-2.4411524190203785e-5,1,1,1,0,2.306659893e-6
2,7,7,7,0.00010225528830834272,1.000158051209358285097939,137.0356829885569845596274,-2.4411524190203705e-5,1,1,1,0,2.306659893e-6
2,7,7,8,0.00010225528830834156,1.000158051209358283936791,137.0356829885569845632179,-2.4411524190203626e-5,1,1,1,0,2.306659893e-6
2,7,8,2,0.00010225528830835085,1.000158051209358293221021,137.035682988556984534509,-2.441152419020426e-5,1,1,1,0,2.306659893e-6
2,7,8,3,0.00010225528830835085,1.000158051209358293218543,137.0356829885569845345167,-2.4411524190204259e-5,1,1,1,0,2.306659893e-6
2,7,8,4,0.00010225528830835084,1.000158051209358293216065,137.0356829885569845345243,-2.4411524190204259e-5,1,1,1,0,2.306659893e-6
2,7,8,5,0.00010225528830835084,1.000158051209358293213587,137.035682988556984534532,-2.4411524190204259e-5,1,1,1,0,2.306659893e-6
2,7,8,6,0.00010225528830835084,1.000158051209358293211109,137.0356829885569845345397,-2.4411524190204259e-5,1,1,1,0,2.306659893e-6
2,7,8,7,0.00010225528830835084,1.00015805120935829320863,137.0356829885569845345473,-2.4411524190204259e-5,1,1,1,0,2.306659893e-6
2,7,8,8,0.00010225528830835083,1.000158051209358293206152,137.035682988556984534555,-2.4411524190204259e-5,1,1,1,0,2.306659893e-6
2,8,2,2,8.7647389978586445e-5,1.000143443311028528818474,137.0357281594024422900696,-2.0924163591603651e-5,1,1,1,0,1.977032308e-6
2,8,2,3,7.3039491648822038e-5,1.00012883541269876441097,137.0357733302174488286371,-1.7436802993003043e-5,1,1,1,0,1.647404945e-6
2,8,2,4,5.843159331905763e-5,1.000114227514369000003467,137.0358185010020042117806,-1.3949442394402434e-5,1,1,1,0,1.317777804e-6
2,8,2,5,4.3823694989293223e-5,1.000099619616039235595963,137.0358636717561085010847,-1.0462081795801826e-5,1,1,1,1,9.881508859e-7
2,8,2,6,2.9215796659528815e-5,1.000085011717709471188459,137.0359088424797617581333,-6.9747211972012171e-6,1,1,1,1,6.585241896e-7
2,8,2,7,1.4607898329764408e-5,1.000070403819379706780956,137.0359540131729640445103,-3.4873605986006085e-6,1,1,1,1,3.288977155e-7
2,8,2,8,0.0,1.000055795921049942373452,137.0359991838357154217997,0.0,1,1,1,1,7.285364144e-10
2,8,3,2,0.00011678134925202095,1.000172577270301963326623,137.0356380707405894415667,-2.7885859964405474e-5,1,1,1,0,2.634441036e-6
2,8,3,3,0.0001167404305589738,1.000172536351608916173194,137.0356381972703460537897,-2.7879347552205777e-5,1,1,1,0,2.633517704e-6
2,8,3,4,0.00011669951186592665,1.000172495432915869019766,137.0356383238001024270807,-2.787283514000608e-5,1,1,1,0,2.632594372e-6
2,8,3,5,0.00011665859317287949,1.000172454514222821866337,137.0356384503298585614395,-2.7866322727806383e-5,1,1,1,0,2.631671039e-6
2,8,3,6,0.00011661767447983234,1.000172413595529774712908,137.0356385768596144568663,-2.7859810315606685e-5,1,1,1,0,2.630747707e-6
2,8,3,7,0.00011657675578678519,1.000172372676836727559479,137.0356387033893701133611,-2.7853297903406988e-5,1,1,1,0,2.629824375e-6
2,8,3,8,0.00011653583709373803,1.00017233175814368040605,137.0356388299191255309238,-2.7846785491207291e-5,1,1,1,0,2.628901043e-6
2,8,4,2,0.00011686298286927678,1.000172658903919219148735,137.0356378183111743558895,-2.7898860465691449e-5,1,1,1,0,2.636283103e-6
2,8,4,3,0.00011686288098485753,1.000172658802034799906362,137.0356378186262237836698,-2.7898848304134739e-5,1,1,1,0,2.636280804e-6
2,8,4,4,0.00011686277910043829,1.000172658700150380663989,137.0356378189412732114486,-2.789883614257803e-5,1,1,1,0,2.636278504e-6
2,8,4,5,0.00011686267721601905,1.000172658598265961421616,137.0356378192563226392259,-2.789882398102132e-5,1,1,1,0,2.636276205e-6
2,8,4,6,0.00011686257533159981,1.000172658496381542179243,137.0356378195713720670017,-2.7898811819464611e-5,1,1,1,0,2.636273906e-6
2,8,4,7,0.00011686247344718056,1.00017265839449712293687,137.0356378198864214947761,-2.7898799657907901e-5,1,1,1,0,2.636271607e-6
2,8,4,8,0.00011686237156276132,1.000172658292612703694497,137.035637820201470922549,-2.7898787496351191e-5,1,1,1,0,2.636269308e-6
2,8,5,2,0.00011686318616245696,1.000172659107212399338027,137.0356378176825463422346,-2.7898884743382847e-5,1,1,1,0,2.63628769e-6
2,8,5,3,0.00011686318592462782,1.0001726591069745701903,137.0356378176832817631896,-2.7898884720671836e-5,1,1,1,0,2.636287684e-6
2,8,5,4,0.00011686318568679867,1.000172659106736741042574,137.0356378176840171841447,-2.7898884697960826e-5,1,1,1,0,2.636287679e-6
2,8,5,5,0.00011686318544896952,1.000172659106498911894847,137.0356378176847526050997,-2.7898884675249815e-5,1,1,1,0,2.636287674e-6
2,8,5,6,0.00011686318521114037,1.00017265910626108274712,137.0356378176854880260547,-2.7898884652538804e-5,1,1,1,0,2.636287668e-6
2,8,5,7,0.00011686318497331123,1.000172659106023253599393,137.0356378176862234470098,-2.7898884629827794e-5,1,1,1,0,2.636287663e-6
2,8,5,8,0.00011686318473548208,1.000172659105785424451666,137.0356378176869588679648,-2.7898884607116783e-5,1,1,1,0,2.636287658e-6
2,8,6,2,0.00011686318663704934,1.000172659107686991715929,137.0356378176810787963802,-2.7898884788720045e-5,1,1,1,0,2.636287701e-6
2,8,6,3,0.00011686318663651638,1.000172659107686458757153,137.035637817681080444408,-2.7898884788677634e-5,1,1,1,0,2.636287701e-6
2,8,6,4,0.00011686318663598342,1.000172659107685925798377,137.0356378176810820924358,-2.7898884788635222e-5,1,1,1,0,2.636287701e-6
2,8,6,5,0.00011686318663545047,1.000172659107685392839601,137.0356378176810837404637,-2.7898884788592811e-5,1,1,1,0,2.636287701e-6
2,8,6,6,0.00011686318663491751,1.000172659107684859880825,137.0356378176810853884915,-2.7898884788550399e-5,1,1,1,0,2.636287701e-6
2,8,6,7,0.00011686318663438455,1.000172659107684326922049,137.0356378176810870365193,-2.7898884788507988e-5,1,1,1,0,2.636287701e-6
2,8,6,8,0.00011686318663385159,1.000172659107683793963273,137.0356378176810886845471,-2.7898884788465576e-5,1,1,1,0,2.636287701e-6
2,8,7,2,0.00011686318663811294,1.000172659107688055311185,137.0356378176810755075056,-2.789888478880471e-5,1,1,1,0,2.636287701e-6
2,8,7,3,0.00011686318663811178,1.000172659107688054150036,137.0356378176810755110962,-2.7898884788804631e-5,1,1,1,0,2.636287701e-6
2,8,7,4,0.00011686318663811062,1.000172659107688052988888,137.0356378176810755146867,-2.7898884788804552e-5,1,1,1,0,2.636287701e-6
2,8,7,5,0.00011686318663810945,1.00017265910768805182774,137.0356378176810755182772,-2.7898884788804472e-5,1,1,1,0,2.636287701e-6
2,8,7,6,0.00011686318663810829,1.000172659107688050666591,137.0356378176810755218677,-2.7898884788804393e-5,1,1,1,0,2.636287701e-6
2,8,7,7,0.00011686318663810713,1.000172659107688049505443,137.0356378176810755254583,-2.7898884788804314e-5,1,1,1,0,2.636287701e-6
2,8,7,8,0.00011686318663810597,1.000172659107688048344295,137.0356378176810755290488,-2.7898884788804235e-5,1,1,1,0,2.636287701e-6
2,8,8,2,0.00011686318663811526,1.000172659107688057628525,137.0356378176810755003399,-2.7898884788804868e-5,1,1,1,0,2.636287701e-6
2,8,8,3,0.00011686318663811525,1.000172659107688057626047,137.0356378176810755003476,-2.7898884788804868e-5,1,1,1,0,2.636287701e-6
2,8,8,4,0.00011686318663811525,1.000172659107688057623569,137.0356378176810755003552,-2.7898884788804868e-5,1,1,1,0,2.636287701e-6
2,8,8,5,0.00011686318663811525,1.00017265910768805762109,137.0356378176810755003629,-2.7898884788804868e-5,1,1,1,0,2.636287701e-6
2,8,8,6,0.00011686318663811525,1.000172659107688057618612,137.0356378176810755003705,-2.7898884788804867e-5,1,1,1,0,2.636287701e-6
2,8,8,7,0.00011686318663811524,1.000172659107688057616134,137.0356378176810755003782,-2.7898884788804867e-5,1,1,1,0,2.636287701e-6
2,8,8,8,0.00011686318663811524,1.000172659107688057613656,137.0356378176810755003859,-2.7898884788804867e-5,1,1,1,0,2.636287701e-6
3,2,2,2,-2.9133959273434508e-5,1.000026661961776507865302,137.0360892720120567474393,6.9616963728018228e-6,1,1,1,1,6.581337215e-7
3,2,2,3,-4.3741857603198916e-5,1.000012054063446743457799,137.0361344425836263599641,1.0449056971402431e-5,1,1,1,1,9.87759308e-7
3,2,2,4,-5.8349755932963323e-5,0.999997446165116979050295,137.0361796131247453093889,1.393641757000304e-5,1,1,1,0,1.317384672e-6
3,2,2,5,-7.2957654262727731e-5,0.9999828382667872146427913,137.0362247836354136572963,1.7423778168603648e-5,1,1,1,0,1.647009814e-6
3,2,2,6,-8.7565552592492138e-5,0.9999682303684574502352877,137.0362699541156314652689,2.0911138767204257e-5,1,1,1,0,1.976634734e-6
