y,z,J_total_mag2,J_A_mag2,J_B_mag2,classification
20,21,1.34575737e-08,2.59502955e-08,2.59599507e-08,-1
20,22,2.61058147e-08,2.75205643e-08,2.75210954e-08,-1
20,23,4.19381943e-08,9.04831301e-08,9.05056263e-08,-1
20,24,1.92172608e-07,6.18288415e-07,6.18288669e-07,-1
20,25,7.43203126e-09,6.87186768e-07,6.87249369e-07,-1
20,26,1.58032351e-07,1.97018644e-07,1.97021308e-07,-1
20,27,1.18194302e-10,9.20619577e-07,9.20673507e-07,1
20,28,1.11556794e-08,1.06342275e-07,1.06350337e-07,-1
20,29,1.34509404e-07,5.15875290e-07,5.15892863e-07,-1
20,30,2.79904164e-08,2.01668611e-07,2.01680525e-07,-1
20,31,1.50375594e-07,5.66403196e-07,5.66400405e-07,-1
20,32,1.82315965e-16,4.78377784e-08,4.78428247e-08,1
20,33,1.50387063e-07,5.66406232e-07,5.66379719e-07,-1
20,34,2.79942196e-08,2.01673751e-07,2.01677513e-07,-1
20,35,1.34500244e-07,5.15872931e-07,5.15834427e-07,-1
20,36,1.11538690e-08,1.06346954e-07,1.06345022e-07,-1
20,37,1.18017018e-10,9.20621464e-07,9.20550922e-07,1
20,38,1.58035884e-07,1.97026777e-07,1.97019412e-07,-1
20,39,7.43159646e-09,6.87194454e-07,6.87131966e-07,-1
20,40,1.92172825e-07,6.18304408e-07,6.18293410e-07,-1
20,41,4.19396048e-08,9.04887463e-08,9.04714058e-08,-1
20,42,2.61072975e-08,2.75238149e-08,2.75238911e-08,-1
20,43,1.34556130e-08,2.59527419e-08,2.59465880e-08,-1
20,44,1.25089367e-07,1.03817974e-07,1.03815088e-07,-1
20,45,5.46124923e-10,2.28625414e-08,2.28642403e-08,1
20,46,7.05994928e-10,1.44176655e-08,1.44136378e-08,1
20,47,3.57051070e-12,4.90049747e-09,4.90049863e-09,1
20,48,2.33720572e-09,3.93032473e-08,3.93109700e-08,-1
20,49,4.24643412e-09,1.30485629e-09,1.30450473e-09,-1
20,50,3.11367570e-08,1.49258200e-08,1.49237364e-08,-1
20,51,8.96341688e-09,6.25632508e-08,6.25556516e-08,-1
20,52,1.36746997e-09,9.76205979e-08,9.76220444e-08,-1
20,53,4.33789119e-09,3.25434038e-08,3.25395006e-08,-1
20,54,8.21668944e-09,2.90386935e-08,2.90452152e-08,-1
20,55,1.79824717e-09,4.89255005e-08,4.89335949e-08,-1
20,56,8.24460341e-09,5.93114607e-09,5.92959439e-09,-1
20,57,1.20149218e-08,1.57208448e-08,1.57213817e-08,-1
20,58,4.49849177e-10,3.29137429e-08,3.29056044e-08,1
20,59,1.65775913e-08,8.95876214e-09,8.95768825e-09,-1
20,60,3.53771002e-10,6.53004585e-09,6.52991015e-09,1
20,61,3.41011868e-09,2.14690618e-09,2.14776316e-09,-1
20,62,2.98146745e-08,1.05639991e-08,1.05631492e-08,-1
20,63,1.90347939e-09,6.20236931e-09,6.20113643e-09,-1
21,0,1.11769680e-16,1.08494512e-08,1.08512368e-08,1
21,1,8.50012486e-09,1.55736562e-08,1.55754586e-08,-1
21,2,3.79489430e-08,1.32601048e-08,1.32594522e-08,-1
21,3,3.81433150e-09,5.10421577e-09,5.10435625e-09,-1
21,4,5.22599349e-09,1.15177355e-08,1.15176672e-08,-1
21,5,2.30161269e-08,1.24089998e-08,1.24099706e-08,-1
21,6,9.84117243e-12,9.82910065e-10,9.83161505e-10,0
21,7,2.49964977e-08,7.76172362e-09,7.75966563e-09,-1
21,8,8.32386684e-09,3.22708802e-08,3.22729293e-08,-1
21,9,1.17118483e-09,4.56114079e-10,4.56475490e-10,-1
21,10,1.84463321e-10,1.55960777e-08,1.55933814e-08,1
21,11,4.83960868e-09,9.45204980e-09,9.45083261e-09,-1
21,12,1.00305941e-10,2.07829270e-08,2.07849192e-08,1
21,13,5.59342073e-09,2.17735854e-08,2.17776565e-08,-1
21,14,4.39969789e-08,1.67519348e-07,1.67526719e-07,-1
21,15,7.00795221e-09,3.52872105e-08,3.52934997e-08,-1
21,16,1.43928679e-08,3.65079255e-08,3.65134962e-08,-1
21,17,7.18272806e-08,2.75912443e-08,2.75869154e-08,-1
21,18,8.69536695e-08,2.80529978e-08,2.80508652e-08,-1
21,19,1.70417940e-09,4.50249945e-08,4.50215544e-08,-1
21,20,1.30643455e-07,3.75281193e-08,3.75232374e-08,-1
21,21,1.34285809e-08,1.18627082e-08,1.18604901e-08,-1
21,22,6.92236672e-07,1.86172927e-07,1.86178935e-07,-1
21,23,1.78132451e-10,1.74596532e-07,1.74587509e-07,1
21,24,1.24350946e-07,9.72661695e-08,9.72755871e-08,-1
21,25,6.55382451e-08,3.60859674e-08,3.60891428e-08,-1
21,26,8.76136047e-08,1.87120037e-07,1.87130965e-07,-1
21,27,1.37952737e-09,3.44894519e-09,3.45082467e-09,-1
21,28,1.14420651e-08,2.72110069e-08,2.72106194e-08,-1
21,29,1.28306579e-07,3.68372040e-08,3.68363552e-08,-1
21,30,7.34569480e-08,9.99291352e-08,9.99246008e-08,-1
21,31,7.45125703e-08,5.62877908e-08,5.62911876e-08,-1
21,32,4.29003776e-16,4.43022799e-08,4.42972897e-08,1
21,33,7.45239936e-08,5.62880346e-08,5.62795128e-08,-1
21,34,7.34594946e-08,9.99308617e-08,9.99276844e-08,-1
21,35,1.28294948e-07,3.68360413e-08,3.68361265e-08,-1
21,36,1.14409253e-08,2.72107884e-08,2.72101640e-08,-1
21,37,1.37894060e-09,3.44866217e-09,3.44521488e-09,-1
21,38,8.76170231e-08,1.87120454e-07,1.87113637e-07,-1
21,39,6.55371490e-08,3.60822517e-08,3.60805586e-08,-1
21,40,1.24347121e-07,9.72630949e-08,9.72735128e-08,-1
21,41,1.78439641e-10,1.74593078e-07,1.74608303e-07,1
21,42,6.92230101e-07,1.86172584e-07,1.86175401e-07,-1
21,43,1.34244306e-08,1.18596326e-08,1.18631581e-08,-1
21,44,1.30644532e-07,3.75267735e-08,3.75275799e-08,-1
21,45,1.70253430e-09,4.50274246e-08,4.50274274e-08,-1
21,46,8.69528534e-08,2.80524063e-08,2.80515251e-08,-1
21,47,7.18366398e-08,2.75944644e-08,2.75953001e-08,-1
21,48,1.43938201e-08,3.65074146e-08,3.65084470e-08,-1
21,49,7.00990835e-09,3.52882832e-08,3.52842337e-08,-1
21,50,4.39945653e-08,1.67515654e-07,1.67515476e-07,-1
21,51,5.59274459e-09,2.17754846e-08,2.17745596e-08,-1
21,52,1.00174899e-10,2.07826109e-08,2.07798338e-08,1
21,53,4.83990969e-09,9.45201406e-09,9.45050808e-09,-1
21,54,1.84633327e-10,1.55954245e-08,1.55989614e-08,1
21,55,1.17166539e-09,4.56551448e-10,4.56799134e-10,-1
21,56,8.32478880e-09,3.22703023e-08,3.22786652e-08,-1
21,57,2.49935392e-08,7.75944022e-09,7.76043234e-09,-1
21,58,9.82206421e-12,9.82834567e-10,9.83696913e-10,0
21,59,2.30189051e-08,1.24113483e-08,1.24084953e-08,-1
21,60,5.22586877e-09,1.15174001e-08,1.15170160e-08,-1
21,61,3.81523719e-09,5.10400762e-09,5.10406079e-09,-1
21,62,3.79485781e-08,1.32594289e-08,1.32608425e-08,-1
21,63,8.49908628e-09,1.55736738e-08,1.55719198e-08,-1
22,0,6.20650778e-16,7.74114656e-08,7.73976654e-08,1
22,1,3.24264880e-10,4.65188730e-09,4.65274054e-09,1
22,2,6.98620669e-10,5.47892429e-10,5.47432814e-10,0
22,3,4.52684782e-09,1.32160198e-08,1.32161541e-08,-1
22,4,7.98872540e-10,1.59095509e-08,1.59097596e-08,-1
22,5,6.32684164e-09,5.25253822e-09,5.25168158e-09,-1
22,6,5.93403250e-10,6.58885979e-09,6.58619048e-09,1
22,7,1.51730624e-08,7.68106192e-09,7.68145404e-09,-1
22,8,4.43055457e-09,5.76031473e-09,5.75706339e-09,-1
22,9,1.33940694e-11,7.00345658e-10,6.98750922e-10,0
22,10,4.41032236e-09,3.82657614e-09,3.82874762e-09,-1
22,11,4.54133385e-08,2.55254967e-08,2.55216947e-08,-1
22,12,2.83094141e-09,3.17517420e-08,3.17458569e-08,-1
22,13,7.46431530e-09,3.77977867e-09,3.77928496e-09,-1
22,14,3.05293132e-09,5.86722972e-09,5.86796786e-09,-1
22,15,3.09914100e-08,1.55676571e-08,1.55679806e-08,-1
22,16,2.75807824e-08,1.91911586e-07,1.91908944e-07,-1
22,17,8.78126910e-09,5.81268595e-08,5.81246279e-08,-1
22,18,1.33290655e-08,1.84200937e-07,1.84195336e-07,-1
22,19,1.36754252e-08,2.86039086e-08,2.85967323e-08,-1
22,20,8.65824459e-09,1.13713234e-08,1.13717837e-08,-1
22,21,4.49706624e-08,2.52351230e-08,2.52387589e-08,-1
22,22,8.98689359e-08,5.26584643e-07,5.26589301e-07,-1
22,23,1.22247492e-07,4.40592283e-07,4.40647735e-07,-1
22,24,1.43546294e-09,2.29116488e-08,2.29131105e-08,-1
22,25,1.12475430e-08,2.99411769e-08,2.99545876e-08,-1
22,26,7.62774316e-08,1.21025818e-07,1.21021141e-07,-1
22,27,1.15980422e-07,2.20029320e-07,2.20001339e-07,-1
22,28,3.28935121e-08,1.90126807e-07,1.90113023e-07,-1
22,29,9.04671984e-09,3.36984979e-08,3.36912256e-08,-1
22,30,5.67111497e-08,8.54778760e-07,8.54747590e-07,-1
22,31,9.57115334e-08,5.95934024e-07,5.95928443e-07,-1
22,32,2.83846174e-16,1.54766027e-07,1.54754185e-07,1
22,33,9.57196691e-08,5.95936120e-07,5.95952694e-07,-1
22,34,5.67158919e-08,8.54775199e-07,8.54761830e-07,-1
22,35,9.04462231e-09,3.36987985e-08,3.37083562e-08,-1
22,36,3.28909106e-08,1.90121949e-07,1.90126212e-07,-1
22,37,1.15975614e-07,2.20029339e-07,2.20061164e-07,-1
22,38,7.62791798e-08,1.21021984e-07,1.21028988e-07,-1
22,39,1.12479354e-08,2.99420877e-08,2.99283389e-08,-1
22,40,1.43537127e-09,2.29137861e-08,2.29093553e-08,-1
22,41,1.22250019e-07,4.40604452e-07,4.40554174e-07,-1
22,42,8.98719409e-08,5.26595877e-07,5.26583210e-07,-1
22,43,4.49672121e-08,2.52353534e-08,2.52326937e-08,-1
22,44,8.65685727e-09,1.13715459e-08,1.13726171e-08,-1
22,45,1.36729304e-08,2.85992333e-08,2.86035268e-08,-1
22,46,1.33271813e-08,1.84198247e-07,1.84185959e-07,-1
22,47,8.77925590e-09,5.81210338e-08,5.81201816e-08,-1
22,48,2.75831847e-08,1.91912866e-07,1.91895121e-07,-1
22,49,3.09883623e-08,1.55674303e-08,1.55679878e-08,-1
22,50,3.05349888e-09,5.86774559e-09,5.86566515e-09,-1
22,51,7.46522750e-09,3.77965935e-09,3.77957858e-09,-1
22,52,2.83067458e-09,3.17502612e-08,3.17502023e-08,-1
22,53,4.54140410e-08,2.55244012e-08,2.55259459e-08,-1
22,54,4.41031898e-09,3.82681194e-09,3.82800400e-09,-1
22,55,1.33830616e-11,6.99894687e-10,7.00828936e-10,0
22,56,4.43081392e-09,5.76001532e-09,5.75716194e-09,-1
22,57,1.51739281e-08,7.68175817e-09,7.68131191e-09,-1
22,58,5.93550249e-10,6.58836092e-09,6.58524101e-09,1
22,59,6.32613344e-09,5.25113997e-09,5.25246999e-09,-1
22,60,7.98687520e-10,1.59087833e-08,1.59076811e-08,-1
22,61,4.52624288e-09,1.32182253e-08,1.32161435e-08,-1
22,62,6.98781714e-10,5.48017058e-10,5.47564659e-10,0
22,63,3.24111945e-10,4.65124022e-09,4.65260074e-09,1
23,0,9.65113266e-17,2.54732409e-08,2.54759968e-08,1
23,1,7.83199504e-10,5.27295076e-10,5.27018568e-10,-1
23,2,1.63541948e-09,5.76469134e-09,5.76568264e-09,-1
23,3,3.16048364e-09,1.53483139e-09,1.53461707e-09,-1
23,4,1.02651822e-08,7.52749992e-09,7.52653577e-09,-1
23,5,1.04226532e-08,2.72262184e-09,2.72341013e-09,-1
23,6,1.72928987e-10,2.46403036e-08,2.46407702e-08,1
23,7,1.18832738e-08,5.86386186e-09,5.86149354e-09,-1
23,8,3.36047926e-08,1.16514456e-08,1.16553709e-08,-1
23,9,1.67762626e-10,1.33875697e-08,1.33854196e-08,1
23,10,1.60253423e-08,3.42519280e-08,3.42503779e-08,-1
23,11,3.37764849e-08,1.11145741e-08,1.11192916e-08,-1
23,12,4.07448895e-10,1.69077770e-08,1.69039568e-08,1
23,13,2.80017250e-08,7.91946534e-09,7.91971607e-09,-1
23,14,1.24012749e-08,5.22828866e-08,5.22799370e-08,-1
23,15,1.01567010e-08,3.30581952e-09,3.30466615e-09,-1
23,16,3.99809226e-09,7.80670197e-09,7.80613023e-09,-1
23,17,2.70352966e-07,1.17155629e-07,1.17151464e-07,-1
23,18,2.21467289e-08,1.87119546e-08,1.87110004e-08,-1
23,19,9.27100362e-08,2.92854584e-08,2.92859252e-08,-1
23,20,1.00495720e-07,5.83670161e-08,5.83666504e-08,-1
23,21,6.45630173e-08,1.72610662e-07,1.72605809e-07,-1
23,22,3.59701152e-07,5.06765296e-07,5.06746954e-07,-1
23,23,6.85227188e-08,1.04638738e-07,1.04649498e-07,-1
23,24,4.23640741e-07,1.06722079e-07,1.06716929e-07,-1
23,25,2.66048431e-08,2.49907742e-07,2.49926771e-07,-1
23,26,2.89960325e-07,8.64263763e-08,8.64193579e-08,-1
23,27,1.10691770e-07,7.19032180e-08,7.19036703e-08,-1
23,28,2.18482465e-08,3.83801544e-08,3.83821176e-08,-1
23,29,4.26088941e-08,5.89847911e-08,5.89907546e-08,-1
23,30,2.43906828e-09,6.46616596e-07,6.46613264e-07,-1
23,31,1.14442655e-07,1.61397538e-07,1.61396452e-07,-1
23,32,2.28736218e-16,7.26784255e-08,7.26728499e-08,1
23,33,1.14425763e-07,1.61396987e-07,1.61407112e-07,-1
23,34,2.43879528e-09,6.46615483e-07,6.46587106e-07,-1
23,35,4.26170316e-08,5.89828447e-08,5.89724705e-08,-1
23,36,2.18479737e-08,3.83805716e-08,3.83730867e-08,-1
23,37,1.10684906e-07,7.19051287e-08,7.19012874e-08,-1
23,38,2.89961905e-07,8.64285131e-08,8.64189644e-08,-1
23,39,2.66052095e-08,2.49906792e-07,2.49883000e-07,-1
23,40,4.23645455e-07,1.06724945e-07,1.06717966e-07,-1
23,41,6.85289773e-08,1.04641043e-07,1.04632418e-07,-1
23,42,3.59695334e-07,5.06755975e-07,5.06781607e-07,-1
23,43,6.45530395e-08,1.72599653e-07,1.72611165e-07,-1
23,44,1.00492672e-07,5.83638922e-08,5.83699852e-08,-1
23,45,9.26963305e-08,2.92800617e-08,2.92805245e-08,-1
23,46,2.21478000e-08,1.87108032e-08,1.87123986e-08,-1
23,47,2.70374117e-07,1.17164635e-07,1.17162213e-07,-1
23,48,3.99830406e-09,7.80610405e-09,7.80675166e-09,-1
23,49,1.01595883e-08,3.30593448e-09,3.30672898e-09,-1
23,50,1.24013667e-08,5.22839196e-08,5.22851196e-08,-1
23,51,2.79995418e-08,7.92036463e-09,7.92027780e-09,-1
23,52,4.07358631e-10,1.69073553e-08,1.69096139e-08,1
23,53,3.37768419e-08,1.11170175e-08,1.11149352e-08,-1
23,54,1.60244751e-08,3.42521146e-08,3.42451554e-08,-1
23,55,1.67591314e-10,1.33869796e-08,1.33841111e-08,1
23,56,3.36061798e-08,1.16525595e-08,1.16542732e-08,-1
23,57,1.18811788e-08,5.86208105e-09,5.86239769e-09,-1
23,58,1.73015180e-10,2.46387618e-08,2.46438442e-08,1
23,59,1.04246701e-08,2.72379781e-09,2.72323606e-09,-1
23,60,1.02647401e-08,7.52673279e-09,7.52694864e-09,-1
23,61,3.16142063e-09,1.53506616e-09,1.53521830e-09,-1
23,62,1.63532546e-09,5.76516919e-09,5.76520502e-09,-1
23,63,7.83578176e-10,5.27344673e-10,5.27643930e-10,-1
24,0,6.68639948e-16,2.52071114e-08,2.51989586e-08,1
24,1,4.73381810e-11,2.91184454e-09,2.91177289e-09,0
24,2,1.75504029e-09,5.50786264e-09,5.50729934e-09,-1
24,3,1.06429482e-10,9.99724134e-09,9.99817258e-09,1
24,4,2.08760456e-08,1.29142588e-08,1.29137488e-08,-1
24,5,9.62094944e-09,1.41589422e-08,1.41563945e-08,-1
24,6,1.31808920e-09,1.66382456e-09,1.66559281e-09,-1
24,7,3.91344216e-09,2.96947156e-08,2.96857886e-08,-1
24,8,3.98250634e-08,1.47318797e-08,1.47286485e-08,-1
24,9,2.00093436e-09,8.68923300e-09,8.68757559e-09,-1
24,10,1.20601886e-12,3.81158638e-09,3.81405327e-09,1
24,11,1.24408060e-08,5.89748874e-09,5.89967098e-09,-1
24,12,4.99596944e-10,3.36628046e-09,3.36817107e-09,0
24,13,4.22594819e-09,1.47420529e-08,1.47467025e-08,-1
24,14,6.05405386e-09,2.73995967e-08,2.73988603e-08,-1
24,15,4.58040774e-09,1.68009074e-08,1.67996386e-08,-1
24,16,1.31082632e-09,2.53374558e-09,2.53278075e-09,-1
24,17,1.96707563e-09,6.80257997e-09,6.80338165e-09,-1
24,18,4.53860488e-08,1.29570130e-08,1.29576677e-08,-1
24,19,7.40954121e-10,5.31599695e-08,5.31609397e-08,1
24,20,2.02371203e-08,3.77468543e-07,3.77482284e-07,-1
24,21,4.51738337e-09,6.59857796e-08,6.59781371e-08,-1
24,22,2.63762744e-09,2.57018335e-09,2.57005115e-09,-1
24,23,3.64363713e-08,1.28038153e-07,1.28004976e-07,-1
24,24,2.84990514e-08,1.31437912e-06,1.31436101e-06,-1
24,25,1.47928916e-08,4.52224166e-07,4.52165972e-07,-1
24,26,8.09096489e-12,5.30431986e-07,5.30408634e-07,1
24,27,2.93513956e-09,4.09111627e-07,4.09062548e-07,-1
24,28,9.33897977e-08,8.32502347e-07,8.32472979e-07,-1
24,29,1.15307680e-07,4.47685313e-07,4.47656210e-07,-1
24,30,6.12551379e-09,4.85817137e-07,4.85786528e-07,-1
24,31,2.90715405e-10,4.84971797e-07,4.84954171e-07,1
24,32,4.04869930e-16,7.08189748e-07,7.08159146e-07,1
24,33,2.91080753e-10,4.84974770e-07,4.84982545e-07,1
24,34,6.12425772e-09,4.85816277e-07,4.85804772e-07,-1
24,35,1.15313692e-07,4.47687444e-07,4.47713306e-07,-1
24,36,9.33865341e-08,8.32499936e-07,8.32506931e-07,-1
24,37,2.93455583e-09,4.09113479e-07,4.09162319e-07,-1
24,38,8.09998709e-12,5.30427936e-07,5.30450361e-07,1
24,39,1.47926782e-08,4.52221344e-07,4.52284423e-07,-1
24,40,2.84982780e-08,1.31437028e-06,1.31441867e-06,-1
24,41,3.64349265e-08,1.28031549e-07,1.28064181e-07,-1
24,42,2.63818011e-09,2.57017452e-09,2.57160611e-09,-1
24,43,4.51637076e-09,6.59817804e-08,6.59857271e-08,-1
24,44,2.02391084e-08,3.77475172e-07,3.77467343e-07,-1
24,45,7.40439548e-10,5.31618846e-08,5.31630573e-08,1
24,46,4.53831012e-08,1.29563368e-08,1.29571180e-08,-1
24,47,1.96626354e-09,6.80350985e-09,6.80325976e-09,-1
24,48,1.31043106e-09,2.53341051e-09,2.53201639e-09,-1
24,49,4.58135407e-09,1.68013471e-08,1.68018956e-08,-1
24,50,6.05455293e-09,2.73996328e-08,2.74043660e-08,-1
24,51,4.22545324e-09,1.47419337e-08,1.47389583e-08,-1
24,52,4.99630862e-10,3.36638231e-09,3.36651176e-09,0
24,53,1.24409307e-08,5.89734278e-09,5.89734523e-09,-1
24,54,1.20231565e-12,3.81168349e-09,3.81363485e-09,1
24,55,2.00074961e-09,8.68882857e-09,8.68826690e-09,-1
24,56,3.98261720e-08,1.47325668e-08,1.47285609e-08,-1
24,57,3.91390476e-09,2.96914852e-08,2.96943429e-08,-1
24,58,1.31784896e-09,1.66399745e-09,1.66536956e-09,-1
24,59,9.62010737e-09,1.41560776e-08,1.41587304e-08,-1
24,60,2.08751771e-08,1.29131713e-08,1.29138329e-08,-1
24,61,1.06344491e-10,9.99950776e-09,9.99750721e-09,1
24,62,1.75484824e-09,5.50766709e-09,5.50771366e-09,-1
24,63,4.73905624e-11,2.91208705e-09,2.91216259e-09,0
25,0,8.28353955e-17,5.86226579e-08,5.86267872e-08,1
25,1,1.06727522e-09,4.93425558e-09,4.93528050e-09,-1
25,2,9.19530512e-09,4.13283934e-09,4.13197661e-09,-1
25,3,4.42943966e-09,3.67521281e-08,3.67500963e-08,-1
25,4,1.51069058e-09,2.07482063e-08,2.07476820e-08,-1
25,5,1.98040883e-09,1.97968003e-09,1.97927896e-09,-1
25,6,1.07450315e-09,1.04391222e-08,1.04384614e-08,-1
25,7,4.50489041e-10,3.00535821e-08,3.00538461e-08,1
25,8,7.59398054e-09,5.03644660e-09,5.03594390e-09,-1
25,9,1.13360561e-08,1.70864920e-08,1.70851518e-08,-1
25,10,8.02151296e-09,2.36158054e-09,2.36196095e-09,-1
25,11,2.56737718e-08,1.15761031e-08,1.15765486e-08,-1
25,12,3.71160216e-09,3.33869204e-09,3.33863008e-09,-1
25,13,3.58451324e-09,4.79327488e-08,4.79341509e-08,-1
25,14,3.12482050e-08,2.07925136e-08,2.07948372e-08,-1
25,15,4.84234759e-08,2.67363240e-08,2.67308442e-08,-1
25,16,2.84614538e-09,6.82626007e-09,6.82528149e-09,-1
25,17,2.60732963e-09,3.61936025e-09,3.61885860e-09,-1
25,18,1.76061427e-07,3.70696532e-07,3.70697997e-07,-1
25,19,2.10053984e-07,1.30251458e-07,1.30251942e-07,-1
25,20,4.29509212e-08,1.59988440e-07,1.59981886e-07,-1
25,21,4.93585396e-08,1.03529791e-07,1.03537239e-07,-1
25,22,1.63021419e-07,5.65485773e-08,5.65417016e-08,-1
25,23,1.54209738e-07,3.47445667e-07,3.47465969e-07,-1
25,24,7.06601144e-07,3.82242786e-07,3.82254053e-07,-1
25,25,9.69508888e-08,5.09950899e-08,5.09958487e-08,-1
25,26,3.35107253e-10,1.01206160e-08,1.01235492e-08,1
25,27,1.08188511e-07,6.68777188e-08,6.68832282e-08,-1
25,28,8.59294030e-09,1.75114845e-07,1.75118964e-07,-1
25,29,2.71349417e-08,4.15786717e-08,4.15802165e-08,-1
25,30,6.06315459e-09,8.46694569e-09,8.46739127e-09,-1
25,31,1.96064398e-08,2.36684180e-08,2.36723998e-08,-1
25,32,1.13538993e-16,2.09247841e-08,2.09224124e-08,1
25,33,1.95986765e-08,2.36639839e-08,2.36584282e-08,-1
25,34,6.06474995e-09,8.46726770e-09,8.46984531e-09,-1
25,35,2.71422467e-08,4.15787668e-08,4.15760906e-08,-1
25,36,8.59430100e-09,1.75115338e-07,1.75098560e-07,-1
25,37,1.08196540e-07,6.68756548e-08,6.68691311e-08,-1
25,38,3.35223670e-10,1.01212180e-08,1.01176426e-08,1
25,39,9.69509097e-08,5.09992518e-08,5.09939842e-08,-1
25,40,7.06603420e-07,3.82251082e-07,3.82224627e-07,-1
25,41,1.54218988e-07,3.47453158e-07,3.47428298e-07,-1
25,42,1.63025666e-07,5.65499352e-08,5.65461541e-08,-1
25,43,4.93675755e-08,1.03535129e-07,1.03524786e-07,-1
25,44,4.29477132e-08,1.59981669e-07,1.59991897e-07,-1
25,45,2.10032079e-07,1.30238450e-07,1.30240801e-07,-1
25,46,1.76054375e-07,3.70699619e-07,3.70695039e-07,-1
25,47,2.60506914e-09,3.61869362e-09,3.61999772e-09,-1
25,48,2.84693198e-09,6.82684590e-09,6.82664798e-09,-1
25,49,4.84306152e-08,2.67382752e-08,2.67424887e-08,-1
25,50,3.12500286e-08,2.07926910e-08,2.07916524e-08,-1
25,51,3.58549769e-09,4.79339305e-08,4.79343531e-08,-1
25,52,3.71130486e-09,3.33853521e-09,3.33989888e-09,-1
25,53,2.56736704e-08,1.15773382e-08,1.15755285e-08,-1
25,54,8.02153796e-09,2.36191764e-09,2.36200774e-09,-1
25,55,1.13373008e-08,1.70874124e-08,1.70847453e-08,-1
25,56,7.59434144e-09,5.03692193e-09,5.03627010e-09,-1
25,57,4.50886404e-10,3.00547328e-08,3.00494037e-08,1
25,58,1.07430011e-09,1.04400605e-08,1.04372717e-08,-1
25,59,1.97951129e-09,1.97943400e-09,1.97898226e-09,-1
25,60,1.51043172e-09,2.07467846e-08,2.07480686e-08,-1
25,61,4.42825433e-09,3.67503382e-08,3.67502646e-08,-1
25,62,9.19468650e-09,4.13240341e-09,4.13193680e-09,-1
25,63,1.06776869e-09,4.93458547e-09,4.93567200e-09,-1
26,0,6.56868827e-16,1.01208897e-08,1.01157888e-08,1
26,1,9.43654749e-11,3.08356961e-09,3.08373825e-09,0
26,2,1.67088498e-09,1.19193773e-09,1.19215902e-09,-1
26,3,3.43413455e-08,1.45991042e-08,1.46002240e-08,-1
26,4,1.38251446e-09,5.99215994e-09,5.99059032e-09,-1
26,5,8.28059574e-09,2.79824800e-09,2.79771110e-09,-1
26,6,3.49205449e-09,3.26228932e-09,3.26513456e-09,-1
26,7,1.99360225e-09,6.75085759e-09,6.74541528e-09,-1
26,8,3.52994418e-09,3.52934744e-09,3.53353308e-09,-1
26,9,8.41057322e-09,1.90034316e-08,1.89956625e-08,-1
26,10,4.44064413e-09,2.94051847e-09,2.94008778e-09,-1
26,11,7.60724791e-08,2.40841537e-08,2.40799561e-08,-1
26,12,4.40228241e-11,5.53115367e-08,5.53031261e-08,1
26,13,1.51166143e-12,5.97308854e-09,5.97654660e-09,1
26,14,6.54473707e-09,6.40568252e-09,6.40543616e-09,-1
26,15,4.56344003e-08,2.44454561e-08,2.44471718e-08,-1
26,16,1.24585540e-08,2.89149736e-08,2.89104111e-08,-1
26,17,4.01952908e-09,6.53762682e-08,6.53740143e-08,-1
26,18,3.13734151e-08,1.34520967e-07,1.34535320e-07,-1
26,19,3.83042918e-08,3.43335126e-08,3.43330183e-08,-1
26,20,2.09066626e-07,8.31658993e-08,8.31738472e-08,-1
26,21,6.73268084e-08,1.80832014e-07,1.80801800e-07,-1
26,22,1.35245612e-07,1.27929509e-07,1.27921211e-07,-1
26,23,1.35408915e-09,1.02439571e-08,1.02468223e-08,-1
26,24,1.00538379e-07,2.24050980e-07,2.24033963e-07,-1
26,25,5.80224316e-08,2.46393565e-08,2.46503112e-08,-1
26,26,1.37571440e-07,4.56662246e-08,4.56672829e-08,-1
26,27,3.98754683e-07,1.28371354e-07,1.28369523e-07,-1
26,28,1.32261560e-07,3.99839004e-08,3.99886239e-08,-1
26,29,3.44039114e-08,3.83710895e-07,3.83748396e-07,-1
26,30,9.61390653e-10,1.98552495e-08,1.98589180e-08,-1
26,31,9.94858454e-09,2.46292522e-07,2.46312529e-07,-1
26,32,5.14882907e-16,2.57920998e-07,2.57941707e-07,1
26,33,9.95012188e-09,2.46289555e-07,2.46289356e-07,-1
26,34,9.61740604e-10,1.98547559e-08,1.98584013e-08,-1
26,35,3.44016156e-08,3.83707033e-07,3.83686939e-07,-1
26,36,1.32259220e-07,3.99836879e-08,3.99834063e-08,-1
26,37,3.98758951e-07,1.28370390e-07,1.28371453e-07,-1
26,38,1.37571486e-07,4.56679457e-08,4.56711917e-08,-1
26,39,5.80225326e-08,2.46403665e-08,2.46308100e-08,-1
26,40,1.00536320e-07,2.24048450e-07,2.24068570e-07,-1
26,41,1.35437104e-09,1.02448368e-08,1.02438316e-08,-1
26,42,1.35241599e-07,1.27926666e-07,1.27941287e-07,-1
26,43,6.73233959e-08,1.80820383e-07,1.80849922e-07,-1
26,44,2.09072255e-07,8.31699089e-08,8.31660449e-08,-1
26,45,3.83073236e-08,3.43327894e-08,3.43320227e-08,-1
26,46,3.13715260e-08,1.34524620e-07,1.34523678e-07,-1
26,47,4.01863262e-09,6.53754777e-08,6.53784816e-08,-1
26,48,1.24577871e-08,2.89132697e-08,2.89087962e-08,-1
