x,z,density,Jx,Jy,Jz,state
15,33,3.18297682e-03,0.00000000e+00,0.00000000e+00,3.18297682e-03,0
15,34,1.41984439e-03,0.00000000e+00,0.00000000e+00,-1.41984439e-03,0
15,35,3.36611824e-03,0.00000000e+00,0.00000000e+00,3.36611824e-03,0
15,36,2.03034396e-03,0.00000000e+00,0.00000000e+00,-2.03034396e-03,0
15,37,2.75583966e-03,0.00000000e+00,0.00000000e+00,2.75583966e-03,0
15,38,1.52875300e-03,0.00000000e+00,0.00000000e+00,-1.52875300e-03,0
15,39,3.72777295e-03,0.00000000e+00,0.00000000e+00,3.72777295e-03,0
15,40,8.16217559e-04,0.00000000e+00,0.00000000e+00,-8.16217559e-04,0
15,41,2.24966127e-03,0.00000000e+00,0.00000000e+00,2.24966127e-03,0
15,42,1.98786067e-04,0.00000000e+00,0.00000000e+00,1.98786067e-04,0
15,43,1.94162606e-03,0.00000000e+00,0.00000000e+00,1.94162606e-03,0
15,44,1.61520666e-03,0.00000000e+00,0.00000000e+00,1.61520666e-03,0
15,45,1.29394985e-03,0.00000000e+00,0.00000000e+00,-1.29394985e-03,0
15,46,2.00083377e-03,0.00000000e+00,0.00000000e+00,2.00083377e-03,0
15,47,3.31427476e-03,0.00000000e+00,0.00000000e+00,-3.31427476e-03,0
15,48,4.80371378e-04,0.00000000e+00,0.00000000e+00,4.80371378e-04,0
15,49,2.80055718e-03,0.00000000e+00,0.00000000e+00,-2.80055718e-03,0
15,50,1.08534246e-03,0.00000000e+00,0.00000000e+00,1.08534246e-03,0
15,51,1.16526717e-03,0.00000000e+00,0.00000000e+00,1.16526717e-03,0
15,52,1.59906572e-03,0.00000000e+00,0.00000000e+00,-1.59906572e-03,0
15,53,3.92724349e-03,0.00000000e+00,0.00000000e+00,3.92724349e-03,0
15,54,3.25523116e-04,0.00000000e+00,0.00000000e+00,-3.25523116e-04,0
15,55,1.38832141e-03,0.00000000e+00,0.00000000e+00,1.38832141e-03,0
15,56,2.47762439e-03,0.00000000e+00,0.00000000e+00,2.47762439e-03,0
15,57,1.42135983e-03,0.00000000e+00,0.00000000e+00,-1.42135983e-03,0
15,58,2.59841296e-04,0.00000000e+00,0.00000000e+00,-2.59841296e-04,0
15,59,3.23196489e-03,0.00000000e+00,0.00000000e+00,-3.23196489e-03,0
15,60,2.13752207e-03,0.00000000e+00,0.00000000e+00,-2.13752207e-03,0
15,61,2.29832177e-03,0.00000000e+00,0.00000000e+00,2.29832177e-03,0
15,62,8.58659672e-04,0.00000000e+00,0.00000000e+00,-8.58659672e-04,0
15,63,3.54714171e-04,0.00000000e+00,0.00000000e+00,-3.54714171e-04,0
16,0,2.95801656e-03,0.00000000e+00,0.00000000e+00,-2.95801656e-03,0
16,1,1.21399812e-03,0.00000000e+00,0.00000000e+00,1.21399812e-03,0
16,2,1.63873071e-03,0.00000000e+00,0.00000000e+00,1.63873071e-03,0
16,3,2.03014528e-03,0.00000000e+00,0.00000000e+00,-2.03014528e-03,0
16,4,6.80220021e-04,0.00000000e+00,0.00000000e+00,6.80220021e-04,0
16,5,6.42765236e-04,0.00000000e+00,0.00000000e+00,-6.42765236e-04,0
16,6,2.13252593e-03,0.00000000e+00,0.00000000e+00,-2.13252593e-03,0
16,7,2.22773012e-03,0.00000000e+00,0.00000000e+00,2.22773012e-03,0
16,8,3.46834324e-04,0.00000000e+00,0.00000000e+00,3.46834324e-04,0
16,9,4.13038757e-04,0.00000000e+00,0.00000000e+00,-4.13038757e-04,0
16,10,9.57071327e-04,0.00000000e+00,0.00000000e+00,9.57071327e-04,0
16,11,1.80850609e-03,0.00000000e+00,0.00000000e+00,-1.80850609e-03,0
16,12,1.94738381e-04,0.00000000e+00,0.00000000e+00,1.94738381e-04,0
16,13,5.71472103e-04,0.00000000e+00,0.00000000e+00,5.71472103e-04,0
16,14,8.88409490e-04,0.00000000e+00,0.00000000e+00,8.88409490e-04,0
16,15,1.72077582e-03,0.00000000e+00,0.00000000e+00,1.72077582e-03,0
16,16,8.18930506e-04,0.00000000e+00,0.00000000e+00,-8.18930506e-04,0
16,17,2.00400905e-03,0.00000000e+00,0.00000000e+00,2.00400905e-03,0
16,18,3.99684084e-04,0.00000000e+00,0.00000000e+00,3.99684084e-04,0
16,19,2.50595462e-04,0.00000000e+00,0.00000000e+00,2.50595462e-04,0
16,20,1.39127056e-03,0.00000000e+00,0.00000000e+00,1.39127056e-03,0
16,21,6.95900866e-04,0.00000000e+00,0.00000000e+00,6.95900866e-04,0
16,22,1.21957489e-03,0.00000000e+00,0.00000000e+00,1.21957489e-03,0
16,23,1.79076341e-03,0.00000000e+00,0.00000000e+00,-1.79076341e-03,0
16,24,6.36568246e-04,0.00000000e+00,0.00000000e+00,6.36568246e-04,0
16,25,9.12377608e-04,0.00000000e+00,0.00000000e+00,-9.12377608e-04,0
16,26,9.59164289e-05,0.00000000e+00,0.00000000e+00,9.59164289e-05,0
16,27,2.16058751e-03,0.00000000e+00,0.00000000e+00,-2.16058751e-03,0
16,28,5.43622941e-04,0.00000000e+00,0.00000000e+00,-5.43622941e-04,0
16,29,8.66152519e-04,0.00000000e+00,0.00000000e+00,-8.66152519e-04,0
16,30,1.03898066e-04,0.00000000e+00,0.00000000e+00,1.03898066e-04,0
16,31,1.19989872e-03,0.00000000e+00,0.00000000e+00,-1.19989872e-03,0
16,32,8.13387875e-04,0.00000000e+00,0.00000000e+00,-8.13387875e-04,0
16,33,1.19989872e-03,0.00000000e+00,0.00000000e+00,-1.19989872e-03,0
16,34,1.03898066e-04,0.00000000e+00,0.00000000e+00,1.03898066e-04,0
16,35,8.66152519e-04,0.00000000e+00,0.00000000e+00,-8.66152519e-04,0
16,36,5.43622941e-04,0.00000000e+00,0.00000000e+00,-5.43622941e-04,0
16,37,2.16058751e-03,0.00000000e+00,0.00000000e+00,-2.16058751e-03,0
16,38,9.59164289e-05,0.00000000e+00,0.00000000e+00,9.59164289e-05,0
16,39,9.12377608e-04,0.00000000e+00,0.00000000e+00,-9.12377608e-04,0
16,40,6.36568246e-04,0.00000000e+00,0.00000000e+00,6.36568246e-04,0
16,41,1.79076341e-03,0.00000000e+00,0.00000000e+00,-1.79076341e-03,0
16,42,1.21957489e-03,0.00000000e+00,0.00000000e+00,1.21957489e-03,0
16,43,6.95900866e-04,0.00000000e+00,0.00000000e+00,6.95900866e-04,0
16,44,1.39127056e-03,0.00000000e+00,0.00000000e+00,1.39127056e-03,0
16,45,2.50595462e-04,0.00000000e+00,0.00000000e+00,2.50595462e-04,0
16,46,3.99684084e-04,0.00000000e+00,0.00000000e+00,3.99684084e-04,0
16,47,2.00400905e-03,0.00000000e+00,0.00000000e+00,2.00400905e-03,0
16,48,8.18930506e-04,0.00000000e+00,0.00000000e+00,-8.18930506e-04,0
16,49,1.72077582e-03,0.00000000e+00,0.00000000e+00,1.72077582e-03,0
16,50,8.88409490e-04,0.00000000e+00,0.00000000e+00,8.88409490e-04,0
16,51,5.71472103e-04,0.00000000e+00,0.00000000e+00,5.71472103e-04,0
16,52,1.94738381e-04,0.00000000e+00,0.00000000e+00,1.94738381e-04,0
16,53,1.80850609e-03,0.00000000e+00,0.00000000e+00,-1.80850609e-03,0
16,54,9.57071327e-04,0.00000000e+00,0.00000000e+00,9.57071327e-04,0
16,55,4.13038757e-04,0.00000000e+00,0.00000000e+00,-4.13038757e-04,0
16,56,3.46834324e-04,0.00000000e+00,0.00000000e+00,3.46834324e-04,0
16,57,2.22773012e-03,0.00000000e+00,0.00000000e+00,2.22773012e-03,0
16,58,2.13252593e-03,0.00000000e+00,0.00000000e+00,-2.13252593e-03,0
16,59,6.42765236e-04,0.00000000e+00,0.00000000e+00,-6.42765236e-04,0
16,60,6.80220021e-04,0.00000000e+00,0.00000000e+00,6.80220021e-04,0
16,61,2.03014528e-03,0.00000000e+00,0.00000000e+00,-2.03014528e-03,0
16,62,1.63873071e-03,0.00000000e+00,0.00000000e+00,1.63873071e-03,0
16,63,1.21399812e-03,0.00000000e+00,0.00000000e+00,1.21399812e-03,0
17,0,1.66864747e-04,0.00000000e+00,0.00000000e+00,-1.66864747e-04,0
17,1,1.10778823e-03,0.00000000e+00,0.00000000e+00,-1.10778823e-03,0
17,2,6.71712180e-04,0.00000000e+00,0.00000000e+00,-6.71712180e-04,0
17,3,2.85939656e-04,0.00000000e+00,0.00000000e+00,2.85939656e-04,0
17,4,5.95511332e-04,0.00000000e+00,0.00000000e+00,5.95511332e-04,0
17,5,1.77826661e-03,0.00000000e+00,0.00000000e+00,1.77826661e-03,0
17,6,2.25030916e-04,0.00000000e+00,0.00000000e+00,2.25030916e-04,0
17,7,7.60273918e-04,0.00000000e+00,0.00000000e+00,-7.60273918e-04,0
17,8,3.31354302e-05,0.00000000e+00,0.00000000e+00,3.31354302e-05,0
17,9,9.23560834e-04,0.00000000e+00,0.00000000e+00,-9.23560834e-04,0
17,10,8.59995582e-04,0.00000000e+00,0.00000000e+00,-8.59995582e-04,0
17,11,6.70193460e-05,0.00000000e+00,0.00000000e+00,6.70193460e-05,0
17,12,4.82414705e-04,0.00000000e+00,0.00000000e+00,4.82414705e-04,0
17,13,1.15763015e-03,0.00000000e+00,0.00000000e+00,1.15763015e-03,0
17,14,2.37637880e-03,0.00000000e+00,0.00000000e+00,2.37637880e-03,0
17,15,1.09969672e-03,0.00000000e+00,0.00000000e+00,1.09969672e-03,0
17,16,2.76633569e-04,0.00000000e+00,0.00000000e+00,2.76633569e-04,0
17,17,7.68600439e-05,0.00000000e+00,0.00000000e+00,7.68600439e-05,0
17,18,1.39725808e-03,0.00000000e+00,0.00000000e+00,-1.39725808e-03,0
17,19,9.87762203e-04,0.00000000e+00,0.00000000e+00,-9.87762203e-04,0
17,20,1.22307033e-03,0.00000000e+00,0.00000000e+00,-1.22307033e-03,0
17,21,6.71755486e-04,0.00000000e+00,0.00000000e+00,6.71755486e-04,0
17,22,1.30864281e-03,0.00000000e+00,0.00000000e+00,-1.30864281e-03,0
17,23,1.22666401e-03,0.00000000e+00,0.00000000e+00,-1.22666401e-03,0
17,24,9.91793676e-04,0.00000000e+00,0.00000000e+00,-9.91793676e-04,0
17,25,1.65040236e-05,0.00000000e+00,0.00000000e+00,1.65040236e-05,0
17,26,3.98898853e-04,0.00000000e+00,0.00000000e+00,-3.98898853e-04,0
17,27,1.24438011e-03,0.00000000e+00,0.00000000e+00,-1.24438011e-03,0
17,28,8.17018841e-05,0.00000000e+00,0.00000000e+00,-8.17018841e-05,0
17,29,1.95097644e-04,0.00000000e+00,0.00000000e+00,1.95097644e-04,0
17,30,1.11151767e-03,0.00000000e+00,0.00000000e+00,1.11151767e-03,0
17,31,5.53407439e-04,0.00000000e+00,0.00000000e+00,-5.53407439e-04,0
17,32,4.77877539e-05,0.00000000e+00,0.00000000e+00,-4.77877539e-05,0
17,33,5.53407439e-04,0.00000000e+00,0.00000000e+00,-5.53407439e-04,0
17,34,1.11151767e-03,0.00000000e+00,0.00000000e+00,1.11151767e-03,0
17,35,1.95097644e-04,0.00000000e+00,0.00000000e+00,1.95097644e-04,0
17,36,8.17018841e-05,0.00000000e+00,0.00000000e+00,-8.17018841e-05,0
17,37,1.24438011e-03,0.00000000e+00,0.00000000e+00,-1.24438011e-03,0
17,38,3.98898853e-04,0.00000000e+00,0.00000000e+00,-3.98898853e-04,0
17,39,1.65040236e-05,0.00000000e+00,0.00000000e+00,1.65040236e-05,0
17,40,9.91793676e-04,0.00000000e+00,0.00000000e+00,-9.91793676e-04,0
17,41,1.22666401e-03,0.00000000e+00,0.00000000e+00,-1.22666401e-03,0
17,42,1.30864281e-03,0.00000000e+00,0.00000000e+00,-1.30864281e-03,0
17,43,6.71755486e-04,0.00000000e+00,0.00000000e+00,6.71755486e-04,0
17,44,1.22307033e-03,0.00000000e+00,0.00000000e+00,-1.22307033e-03,0
17,45,9.87762203e-04,0.00000000e+00,0.00000000e+00,-9.87762203e-04,0
17,46,1.39725808e-03,0.00000000e+00,0.00000000e+00,-1.39725808e-03,0
17,47,7.68600439e-05,0.00000000e+00,0.00000000e+00,7.68600439e-05,0
17,48,2.76633569e-04,0.00000000e+00,0.00000000e+00,2.76633569e-04,0
17,49,1.09969672e-03,0.00000000e+00,0.00000000e+00,1.09969672e-03,0
17,50,2.37637880e-03,0.00000000e+00,0.00000000e+00,2.37637880e-03,0
17,51,1.15763015e-03,0.00000000e+00,0.00000000e+00,1.15763015e-03,0
17,52,4.82414705e-04,0.00000000e+00,0.00000000e+00,4.82414705e-04,0
17,53,6.70193460e-05,0.00000000e+00,0.00000000e+00,6.70193460e-05,0
17,54,8.59995582e-04,0.00000000e+00,0.00000000e+00,-8.59995582e-04,0
17,55,9.23560834e-04,0.00000000e+00,0.00000000e+00,-9.23560834e-04,0
17,56,3.31354302e-05,0.00000000e+00,0.00000000e+00,3.31354302e-05,0
17,57,7.60273918e-04,0.00000000e+00,0.00000000e+00,-7.60273918e-04,0
17,58,2.25030916e-04,0.00000000e+00,0.00000000e+00,2.25030916e-04,0
17,59,1.77826661e-03,0.00000000e+00,0.00000000e+00,1.77826661e-03,0
17,60,5.95511332e-04,0.00000000e+00,0.00000000e+00,5.95511332e-04,0
17,61,2.85939656e-04,0.00000000e+00,0.00000000e+00,2.85939656e-04,0
17,62,6.71712180e-04,0.00000000e+00,0.00000000e+00,-6.71712180e-04,0
17,63,1.10778823e-03,0.00000000e+00,0.00000000e+00,-1.10778823e-03,0
18,0,1.10082959e-04,0.00000000e+00,0.00000000e+00,-1.10082959e-04,0
18,1,1.29718073e-03,0.00000000e+00,0.00000000e+00,-1.29718073e-03,0
18,2,1.23488596e-03,0.00000000e+00,0.00000000e+00,1.23488596e-03,0
18,3,1.22039746e-03,0.00000000e+00,0.00000000e+00,1.22039746e-03,0
18,4,3.51948260e-03,0.00000000e+00,0.00000000e+00,-3.51948260e-03,0
18,5,1.42881494e-04,0.00000000e+00,0.00000000e+00,-1.42881494e-04,0
18,6,2.30707972e-03,0.00000000e+00,0.00000000e+00,2.30707972e-03,0
18,7,2.00697511e-03,0.00000000e+00,0.00000000e+00,2.00697511e-03,0
18,8,1.75814062e-03,0.00000000e+00,0.00000000e+00,1.75814062e-03,0
18,9,1.66501871e-03,0.00000000e+00,0.00000000e+00,-1.66501871e-03,0
18,10,5.14213822e-04,0.00000000e+00,0.00000000e+00,-5.14213822e-04,0
18,11,1.69313151e-03,0.00000000e+00,0.00000000e+00,-1.69313151e-03,0
18,12,2.04350299e-03,0.00000000e+00,0.00000000e+00,-2.04350299e-03,0
18,13,2.83981311e-04,0.00000000e+00,0.00000000e+00,2.83981311e-04,0
18,14,1.92608448e-04,0.00000000e+00,0.00000000e+00,-1.92608448e-04,0
18,15,2.84041593e-03,0.00000000e+00,0.00000000e+00,2.84041593e-03,0
18,16,5.76225097e-04,0.00000000e+00,0.00000000e+00,5.76225097e-04,0
18,17,8.83586913e-04,0.00000000e+00,0.00000000e+00,8.83586913e-04,0
18,18,8.10253313e-04,0.00000000e+00,0.00000000e+00,8.10253313e-04,0
18,19,2.68260013e-04,0.00000000e+00,0.00000000e+00,-2.68260013e-04,0
18,20,1.73789560e-03,0.00000000e+00,0.00000000e+00,1.73789560e-03,0
18,21,9.33756964e-05,0.00000000e+00,0.00000000e+00,9.33756964e-05,0
18,22,9.19374190e-04,0.00000000e+00,0.00000000e+00,9.19374190e-04,0
18,23,1.92545529e-03,0.00000000e+00,0.00000000e+00,-1.92545529e-03,0
18,24,4.15189248e-05,0.00000000e+00,0.00000000e+00,-4.15189248e-05,0
18,25,1.03436698e-03,0.00000000e+00,0.00000000e+00,-1.03436698e-03,0
18,26,6.12704596e-04,0.00000000e+00,0.00000000e+00,-6.12704596e-04,0
18,27,2.03912518e-03,0.00000000e+00,0.00000000e+00,-2.03912518e-03,0
18,28,9.96831028e-04,0.00000000e+00,0.00000000e+00,-9.96831028e-04,0
18,29,5.41982850e-04,0.00000000e+00,0.00000000e+00,-5.41982850e-04,0
18,30,4.31965096e-04,0.00000000e+00,0.00000000e+00,-4.31965096e-04,0
18,31,1.49715454e-03,0.00000000e+00,0.00000000e+00,-1.49715454e-03,0
18,32,1.95893024e-03,0.00000000e+00,0.00000000e+00,-1.95893024e-03,0
18,33,1.49715454e-03,0.00000000e+00,0.00000000e+00,-1.49715454e-03,0
18,34,4.31965096e-04,0.00000000e+00,0.00000000e+00,-4.31965096e-04,0
18,35,5.41982850e-04,0.00000000e+00,0.00000000e+00,-5.41982850e-04,0
18,36,9.96831028e-04,0.00000000e+00,0.00000000e+00,-9.96831028e-04,0
18,37,2.03912518e-03,0.00000000e+00,0.00000000e+00,-2.03912518e-03,0
18,38,6.12704596e-04,0.00000000e+00,0.00000000e+00,-6.12704596e-04,0
18,39,1.03436698e-03,0.00000000e+00,0.00000000e+00,-1.03436698e-03,0
18,40,4.15189248e-05,0.00000000e+00,0.00000000e+00,-4.15189248e-05,0
18,41,1.92545529e-03,0.00000000e+00,0.00000000e+00,-1.92545529e-03,0
18,42,9.19374190e-04,0.00000000e+00,0.00000000e+00,9.19374190e-04,0
18,43,9.33756964e-05,0.00000000e+00,0.00000000e+00,9.33756964e-05,0
18,44,1.73789560e-03,0.00000000e+00,0.00000000e+00,1.73789560e-03,0
18,45,2.68260013e-04,0.00000000e+00,0.00000000e+00,-2.68260013e-04,0
18,46,8.10253313e-04,0.00000000e+00,0.00000000e+00,8.10253313e-04,0
18,47,8.83586913e-04,0.00000000e+00,0.00000000e+00,8.83586913e-04,0
18,48,5.76225097e-04,0.00000000e+00,0.00000000e+00,5.76225097e-04,0
18,49,2.84041593e-03,0.00000000e+00,0.00000000e+00,2.84041593e-03,0
18,50,1.92608448e-04,0.00000000e+00,0.00000000e+00,-1.92608448e-04,0
18,51,2.83981311e-04,0.00000000e+00,0.00000000e+00,2.83981311e-04,0
18,52,2.04350299e-03,0.00000000e+00,0.00000000e+00,-2.04350299e-03,0
18,53,1.69313151e-03,0.00000000e+00,0.00000000e+00,-1.69313151e-03,0
18,54,5.14213822e-04,0.00000000e+00,0.00000000e+00,-5.14213822e-04,0
18,55,1.66501871e-03,0.00000000e+00,0.00000000e+00,-1.66501871e-03,0
18,56,1.75814062e-03,0.00000000e+00,0.00000000e+00,1.75814062e-03,0
18,57,2.00697511e-03,0.00000000e+00,0.00000000e+00,2.00697511e-03,0
18,58,2.30707972e-03,0.00000000e+00,0.00000000e+00,2.30707972e-03,0
18,59,1.42881494e-04,0.00000000e+00,0.00000000e+00,-1.42881494e-04,0
18,60,3.51948260e-03,0.00000000e+00,0.00000000e+00,-3.51948260e-03,0
18,61,1.22039746e-03,0.00000000e+00,0.00000000e+00,1.22039746e-03,0
18,62,1.23488596e-03,0.00000000e+00,0.00000000e+00,1.23488596e-03,0
18,63,1.29718073e-03,0.00000000e+00,0.00000000e+00,-1.29718073e-03,0
19,0,2.89187170e-03,0.00000000e+00,0.00000000e+00,2.89187170e-03,0
19,1,2.15317352e-03,0.00000000e+00,0.00000000e+00,-2.15317352e-03,0
19,2,1.70842797e-03,0.00000000e+00,0.00000000e+00,-1.70842797e-03,0
19,3,4.00240754e-03,0.00000000e+00,0.00000000e+00,4.00240754e-03,0
19,4,6.40478738e-04,0.00000000e+00,0.00000000e+00,6.40478738e-04,0
19,5,4.10918247e-04,0.00000000e+00,0.00000000e+00,-4.10918247e-04,0
19,6,1.87524618e-04,0.00000000e+00,0.00000000e+00,-1.87524618e-04,0
19,7,2.33152604e-03,0.00000000e+00,0.00000000e+00,-2.33152604e-03,0
19,8,4.55222249e-04,0.00000000e+00,0.00000000e+00,4.55222249e-04,0
19,9,3.93118157e-04,0.00000000e+00,0.00000000e+00,3.93118157e-04,0
19,10,1.96435237e-03,0.00000000e+00,0.00000000e+00,-1.96435237e-03,0
19,11,5.92616309e-04,0.00000000e+00,0.00000000e+00,-5.92616309e-04,0
19,12,1.55321027e-04,0.00000000e+00,0.00000000e+00,1.55321027e-04,0
19,13,4.20415410e-04,0.00000000e+00,0.00000000e+00,4.20415410e-04,0
19,14,2.06334384e-03,0.00000000e+00,0.00000000e+00,2.06334384e-03,0
19,15,2.56974602e-03,0.00000000e+00,0.00000000e+00,2.56974602e-03,0
19,16,1.21259291e-03,0.00000000e+00,0.00000000e+00,1.21259291e-03,0
19,17,1.41383719e-04,0.00000000e+00,0.00000000e+00,1.41383719e-04,0
19,18,6.78288192e-05,0.00000000e+00,0.00000000e+00,-6.78288192e-05,0
19,19,1.37018651e-04,0.00000000e+00,0.00000000e+00,1.37018651e-04,0
19,20,4.70394917e-04,0.00000000e+00,0.00000000e+00,-4.70394917e-04,0
19,21,2.35339468e-05,0.00000000e+00,0.00000000e+00,-2.35339468e-05,0
19,22,8.91530129e-04,0.00000000e+00,0.00000000e+00,-8.91530129e-04,0
19,23,1.37852560e-03,0.00000000e+00,0.00000000e+00,-1.37852560e-03,0
19,24,1.34434979e-03,0.00000000e+00,0.00000000e+00,-1.34434979e-03,0
19,25,1.03000793e-03,0.00000000e+00,0.00000000e+00,-1.03000793e-03,0
19,26,1.15287452e-03,0.00000000e+00,0.00000000e+00,-1.15287452e-03,0
19,27,1.73375923e-03,0.00000000e+00,0.00000000e+00,-1.73375923e-03,0
19,28,9.01148946e-04,0.00000000e+00,0.00000000e+00,-9.01148946e-04,0
19,29,5.98555158e-04,0.00000000e+00,0.00000000e+00,-5.98555158e-04,0
19,30,3.25923344e-04,0.00000000e+00,0.00000000e+00,-3.25923344e-04,0
19,31,1.70438079e-03,0.00000000e+00,0.00000000e+00,-1.70438079e-03,0
19,32,1.74707736e-03,0.00000000e+00,0.00000000e+00,-1.74707736e-03,0
19,33,1.70438079e-03,0.00000000e+00,0.00000000e+00,-1.70438079e-03,0
19,34,3.25923344e-04,0.00000000e+00,0.00000000e+00,-3.25923344e-04,0
19,35,5.98555158e-04,0.00000000e+00,0.00000000e+00,-5.98555158e-04,0
19,36,9.01148946e-04,0.00000000e+00,0.00000000e+00,-9.01148946e-04,0
19,37,1.73375923e-03,0.00000000e+00,0.00000000e+00,-1.73375923e-03,0
19,38,1.15287452e-03,0.00000000e+00,0.00000000e+00,-1.15287452e-03,0
19,39,1.03000793e-03,0.00000000e+00,0.00000000e+00,-1.03000793e-03,0
19,40,1.34434979e-03,0.00000000e+00,0.00000000e+00,-1.34434979e-03,0
19,41,1.37852560e-03,0.00000000e+00,0.00000000e+00,-1.37852560e-03,0
19,42,8.91530129e-04,0.00000000e+00,0.00000000e+00,-8.91530129e-04,0
19,43,2.35339468e-05,0.00000000e+00,0.00000000e+00,-2.35339468e-05,0
19,44,4.70394917e-04,0.00000000e+00,0.00000000e+00,-4.70394917e-04,0
19,45,1.37018651e-04,0.00000000e+00,0.00000000e+00,1.37018651e-04,0
19,46,6.78288192e-05,0.00000000e+00,0.00000000e+00,-6.78288192e-05,0
19,47,1.41383719e-04,0.00000000e+00,0.00000000e+00,1.41383719e-04,0
19,48,1.21259291e-03,0.00000000e+00,0.00000000e+00,1.21259291e-03,0
19,49,2.56974602e-03,0.00000000e+00,0.00000000e+00,2.56974602e-03,0
19,50,2.06334384e-03,0.00000000e+00,0.00000000e+00,2.06334384e-03,0
19,51,4.20415410e-04,0.00000000e+00,0.00000000e+00,4.20415410e-04,0
19,52,1.55321027e-04,0.00000000e+00,0.00000000e+00,1.55321027e-04,0
19,53,5.92616309e-04,0.00000000e+00,0.00000000e+00,-5.92616309e-04,0
19,54,1.96435237e-03,0.00000000e+00,0.00000000e+00,-1.96435237e-03,0
19,55,3.93118157e-04,0.00000000e+00,0.00000000e+00,3.93118157e-04,0
19,56,4.55222249e-04,0.00000000e+00,0.00000000e+00,4.55222249e-04,0
19,57,2.33152604e-03,0.00000000e+00,0.00000000e+00,-2.33152604e-03,0
19,58,1.87524618e-04,0.00000000e+00,0.00000000e+00,-1.87524618e-04,0
19,59,4.10918247e-04,0.00000000e+00,0.00000000e+00,-4.10918247e-04,0
19,60,6.40478738e-04,0.00000000e+00,0.00000000e+00,6.40478738e-04,0
19,61,4.00240754e-03,0.00000000e+00,0.00000000e+00,4.00240754e-03,0
19,62,1.70842797e-03,0.00000000e+00,0.00000000e+00,-1.70842797e-03,0
19,63,2.15317352e-03,0.00000000e+00,0.00000000e+00,-2.15317352e-03,0
20,0,4.09428009e-04,0.00000000e+00,0.00000000e+00,4.09428009e-04,0
20,1,6.05710659e-04,0.00000000e+00,0.00000000e+00,-6.05710659e-04,0
20,2,3.57504293e-04,0.00000000e+00,0.00000000e+00,3.57504293e-04,0
20,3,1.95300961e-03,0.00000000e+00,0.00000000e+00,1.95300961e-03,0
20,4,3.61469657e-04,0.00000000e+00,0.00000000e+00,-3.61469657e-04,0
20,5,1.16832577e-03,0.00000000e+00,0.00000000e+00,-1.16832577e-03,0
20,6,7.80587601e-04,0.00000000e+00,0.00000000e+00,7.80587601e-04,0
20,7,2.28908803e-04,0.00000000e+00,0.00000000e+00,2.28908803e-04,0
20,8,2.65989887e-04,0.00000000e+00,0.00000000e+00,-2.65989887e-04,0
20,9,1.22545033e-04,0.00000000e+00,0.00000000e+00,1.22545033e-04,0
20,10,2.46245173e-03,0.00000000e+00,0.00000000e+00,-2.46245173e-03,0
20,11,6.17980683e-04,0.00000000e+00,0.00000000e+00,-6.17980683e-04,0
20,12,5.87881668e-04,0.00000000e+00,0.00000000e+00,5.87881668e-04,0
20,13,1.76555794e-03,0.00000000e+00,0.00000000e+00,-1.76555794e-03,0
20,14,1.97759353e-03,0.00000000e+00,0.00000000e+00,1.97759353e-03,0
20,15,1.18424323e-03,0.00000000e+00,0.00000000e+00,1.18424323e-03,0
20,16,8.97793047e-04,0.00000000e+00,0.00000000e+00,8.97793047e-04,0
20,17,1.19031177e-04,0.00000000e+00,0.00000000e+00,1.19031177e-04,0
20,18,1.40897126e-04,0.00000000e+00,0.00000000e+00,-1.40897126e-04,0
20,19,1.50015686e-03,0.00000000e+00,0.00000000e+00,1.50015686e-03,0
20,20,1.34083826e-03,0.00000000e+00,0.00000000e+00,-1.34083826e-03,0
20,21,1.52214472e-03,0.00000000e+00,0.00000000e+00,1.52214472e-03,0
20,22,8.82815095e-04,0.00000000e+00,0.00000000e+00,-8.82815095e-04,0
20,23,9.26050516e-04,0.00000000e+00,0.00000000e+00,9.26050516e-04,0
20,24,1.12715057e-03,0.00000000e+00,0.00000000e+00,-1.12715057e-03,0
20,25,6.60797761e-04,0.00000000e+00,0.00000000e+00,6.60797761e-04,0
20,26,2.97424526e-04,0.00000000e+00,0.00000000e+00,-2.97424526e-04,0
20,27,1.61486166e-04,0.00000000e+00,0.00000000e+00,1.61486166e-04,0
20,28,2.65722798e-04,0.00000000e+00,0.00000000e+00,2.65722798e-04,0
20,29,5.74078985e-04,0.00000000e+00,0.00000000e+00,5.74078985e-04,0
20,30,6.67110362e-04,0.00000000e+00,0.00000000e+00,6.67110362e-04,0
20,31,6.04435211e-04,0.00000000e+00,0.00000000e+00,-6.04435211e-04,0
20,32,4.83323331e-04,0.00000000e+00,0.00000000e+00,-4.83323331e-04,0
20,33,6.04435211e-04,0.00000000e+00,0.00000000e+00,-6.04435211e-04,0
20,34,6.67110362e-04,0.00000000e+00,0.00000000e+00,6.67110362e-04,0
20,35,5.74078985e-04,0.00000000e+00,0.00000000e+00,5.74078985e-04,0
20,36,2.65722798e-04,0.00000000e+00,0.00000000e+00,2.65722798e-04,0
20,37,1.61486166e-04,0.00000000e+00,0.00000000e+00,1.61486166e-04,0
20,38,2.97424526e-04,0.00000000e+00,0.00000000e+00,-2.97424526e-04,0
20,39,6.60797761e-04,0.00000000e+00,0.00000000e+00,6.60797761e-04,0
20,40,1.12715057e-03,0.00000000e+00,0.00000000e+00,-1.12715057e-03,0
