x,y,z,count,mu_sq,sigma_sq,freq,in_mask
13,5,22,315,0.091210,0.005583,0.039375,0
13,5,23,366,0.090599,0.006442,0.045750,0
13,6,0,456,0.094211,0.007484,0.057000,0
13,6,1,417,0.095221,0.006874,0.052125,0
13,6,2,386,0.095133,0.006190,0.048250,1
13,6,3,308,0.093707,0.005533,0.038500,1
13,6,4,312,0.092157,0.005467,0.039000,1
13,6,5,283,0.091962,0.005275,0.035375,1
13,6,6,399,0.101987,0.006744,0.049875,1
13,6,7,549,0.118879,0.009451,0.068625,1
13,6,8,634,0.141470,0.014309,0.079250,1
13,6,9,711,0.163123,0.021137,0.088875,1
13,6,10,761,0.179917,0.028314,0.095125,1
13,6,11,789,0.189935,0.034372,0.098625,1
13,6,12,803,0.192622,0.037028,0.100375,1
13,6,13,807,0.189925,0.034724,0.100875,1
13,6,14,723,0.179303,0.028799,0.090375,1
13,6,15,699,0.164021,0.021967,0.087375,1
13,6,16,657,0.141870,0.014945,0.082125,1
13,6,17,533,0.119625,0.009617,0.066625,1
13,6,18,405,0.102003,0.006776,0.050625,1
13,6,19,318,0.093251,0.005586,0.039750,1
13,6,20,286,0.092061,0.005304,0.035750,1
13,6,21,328,0.094341,0.005725,0.041000,1
13,6,22,359,0.095252,0.005887,0.044875,0
13,6,23,409,0.094602,0.006766,0.051125,0
13,7,0,266,0.081045,0.005175,0.033250,0
13,7,1,228,0.084040,0.004984,0.028500,0
13,7,2,272,0.088887,0.005132,0.034000,1
13,7,3,291,0.091547,0.005579,0.036375,1
13,7,4,288,0.092812,0.005511,0.036000,1
13,7,5,332,0.095191,0.005735,0.041500,1
13,7,6,398,0.102362,0.007120,0.049750,1
13,7,7,480,0.116162,0.010140,0.060000,1
13,7,8,553,0.137079,0.016603,0.069125,1
13,7,9,554,0.154359,0.023501,0.069250,1
13,7,10,586,0.165580,0.030164,0.073250,1
13,7,11,615,0.171182,0.035716,0.076875,1
13,7,12,619,0.171069,0.038106,0.077375,1
13,7,13,592,0.170055,0.035407,0.074000,1
13,7,14,579,0.165328,0.029968,0.072375,1
13,7,15,534,0.153783,0.023390,0.066750,1
13,7,16,486,0.136071,0.015614,0.060750,1
13,7,17,499,0.117216,0.010713,0.062375,1
13,7,18,396,0.102041,0.007043,0.049500,1
13,7,19,297,0.094426,0.005665,0.037125,1
13,7,20,298,0.093555,0.005755,0.037250,1
13,7,21,297,0.093353,0.005690,0.037125,1
13,7,22,310,0.089928,0.005385,0.038750,0
13,7,23,240,0.084188,0.004960,0.030000,0
13,8,0,188,0.073444,0.004312,0.023500,0
13,8,1,194,0.078588,0.004369,0.024250,0
13,8,2,276,0.087537,0.005290,0.034500,1
13,8,3,309,0.093790,0.006459,0.038625,1
13,8,4,294,0.094332,0.006535,0.036750,1
13,8,5,308,0.093517,0.006096,0.038500,1
13,8,6,312,0.097695,0.007192,0.039000,1
13,8,7,343,0.109214,0.010824,0.042875,1
13,8,8,398,0.126493,0.017898,0.049750,1
13,8,9,460,0.139709,0.023559,0.057500,1
13,8,10,493,0.145208,0.026166,0.061625,1
13,8,11,477,0.144834,0.026269,0.059625,1
13,8,12,497,0.142361,0.025811,0.062125,1
13,8,13,478,0.143778,0.025604,0.059750,1
13,8,14,479,0.144267,0.025381,0.059875,1
13,8,15,440,0.139677,0.022786,0.055000,1
13,8,16,415,0.126529,0.017700,0.051875,1
13,8,17,345,0.109764,0.010890,0.043125,1
13,8,18,317,0.096325,0.007146,0.039625,1
13,8,19,287,0.093447,0.006102,0.035875,1
13,8,20,301,0.095134,0.006503,0.037625,1
13,8,21,303,0.095182,0.006412,0.037875,1
13,8,22,289,0.088231,0.005331,0.036125,0
13,8,23,214,0.078477,0.004566,0.026750,0
13,9,0,309,0.092246,0.010238,0.038625,0
13,9,1,327,0.096451,0.009429,0.040875,0
13,9,2,462,0.105282,0.008972,0.057750,1
13,9,3,463,0.109791,0.009170,0.057875,1
13,9,4,393,0.105975,0.008516,0.049125,1
13,9,5,398,0.104357,0.008051,0.049750,1
13,9,6,391,0.110672,0.010922,0.048875,1
13,9,7,391,0.129098,0.018589,0.048875,1
13,9,8,477,0.155047,0.034537,0.059625,1
13,9,9,506,0.176373,0.051333,0.063250,1
13,9,10,525,0.187310,0.062221,0.065625,1
13,9,11,568,0.188876,0.069038,0.071000,1
13,9,12,599,0.187618,0.067736,0.074875,1
13,9,13,597,0.188698,0.065400,0.074625,1
13,9,14,527,0.187682,0.063042,0.065875,1
13,9,15,498,0.178541,0.052668,0.062250,1
13,9,16,465,0.155393,0.034161,0.058125,1
13,9,17,417,0.129436,0.019113,0.052125,1
13,9,18,411,0.110927,0.011069,0.051375,1
13,9,19,418,0.104453,0.008452,0.052250,1
13,9,20,409,0.106788,0.008594,0.051125,1
13,9,21,478,0.110709,0.009291,0.059750,1
13,9,22,470,0.106553,0.008983,0.058750,0
13,9,23,323,0.096459,0.009595,0.040375,0
13,10,0,307,0.113357,0.022386,0.038375,0
13,10,1,333,0.116914,0.019079,0.041625,0
13,10,2,509,0.125364,0.015483,0.063625,1
13,10,3,520,0.127163,0.013721,0.065000,1
13,10,4,498,0.123282,0.012154,0.062250,1
13,10,5,515,0.124138,0.012418,0.064375,1
13,10,6,422,0.139640,0.018665,0.052750,1
13,10,7,427,0.172324,0.039402,0.053375,1
13,10,8,409,0.214035,0.075589,0.051125,1
13,10,9,405,0.250122,0.120820,0.050625,1
13,10,10,415,0.271205,0.167288,0.051875,1
13,10,11,484,0.275966,0.191261,0.060500,1
13,10,12,487,0.277202,0.205625,0.060875,1
13,10,13,479,0.277224,0.197169,0.059875,1
13,10,14,424,0.272773,0.170037,0.053000,1
13,10,15,404,0.251969,0.125088,0.050500,1
13,10,16,412,0.214350,0.074938,0.051500,1
13,10,17,427,0.173669,0.038995,0.053375,1
13,10,18,424,0.139144,0.018469,0.053000,1
13,10,19,532,0.124698,0.012977,0.066500,1
13,10,20,499,0.123538,0.012036,0.062375,1
13,10,21,492,0.125913,0.013305,0.061500,1
13,10,22,488,0.125231,0.015689,0.061000,0
13,10,23,329,0.117593,0.019297,0.041125,0
13,11,0,288,0.091264,0.011725,0.036000,0
13,11,1,302,0.097238,0.010451,0.037750,0
13,11,2,466,0.110231,0.010263,0.058250,1
13,11,3,469,0.118597,0.011338,0.058625,1
13,11,4,489,0.118710,0.011307,0.061125,1
13,11,5,476,0.117515,0.011096,0.059500,1
13,11,6,413,0.130315,0.016769,0.051625,1
13,11,7,404,0.156965,0.032269,0.050500,1
13,11,8,398,0.189465,0.060331,0.049750,1
13,11,9,403,0.212207,0.086373,0.050375,1
13,11,10,405,0.217261,0.100759,0.050625,1
13,11,11,416,0.208664,0.100090,0.052000,0
13,11,12,422,0.202250,0.097952,0.052750,0
13,11,13,400,0.209564,0.100491,0.050000,0
13,11,14,387,0.216192,0.096784,0.048375,1
13,11,15,384,0.212732,0.086030,0.048000,1
13,11,16,403,0.188967,0.057579,0.050375,1
13,11,17,391,0.156353,0.033182,0.048875,1
13,11,18,415,0.130773,0.017179,0.051875,1
13,11,19,488,0.118307,0.011633,0.061000,1
13,11,20,501,0.117648,0.011348,0.062625,1
13,11,21,474,0.117820,0.011337,0.059250,1
13,11,22,470,0.109955,0.010443,0.058750,0
13,11,23,330,0.097617,0.010658,0.041250,0
13,12,0,143,0.063928,0.003820,0.017875,0
13,12,1,187,0.073262,0.004291,0.023375,0
13,12,2,341,0.091983,0.006839,0.042625,1
13,12,3,349,0.103957,0.009536,0.043625,1
13,12,4,348,0.106876,0.010003,0.043500,1
13,12,5,358,0.103797,0.009794,0.044750,1
13,12,6,304,0.108363,0.013496,0.038000,1
13,12,7,328,0.123198,0.024435,0.041000,1
13,12,8,366,0.141174,0.038649,0.045750,1
13,12,9,407,0.145578,0.043122,0.050875,1
13,12,10,399,0.133796,0.036017,0.049875,1
13,12,11,372,0.111846,0.021568,0.046500,0
13,12,12,339,0.100821,0.016228,0.042375,0
13,12,13,357,0.112416,0.022509,0.044625,0
13,12,14,397,0.133045,0.034300,0.049625,1
13,12,15,375,0.146428,0.043809,0.046875,1
13,12,16,352,0.140563,0.038206,0.044000,1
13,12,17,312,0.122878,0.024125,0.039000,1
13,12,18,307,0.108873,0.013223,0.038375,1
13,12,19,366,0.104453,0.010067,0.045750,1
13,12,20,374,0.106155,0.010165,0.046750,1
13,12,21,353,0.105000,0.009719,0.044125,1
13,12,22,326,0.091617,0.006767,0.040750,0
13,12,23,174,0.073254,0.004275,0.021750,0
13,13,0,269,0.089533,0.011198,0.033625,0
13,13,1,321,0.096878,0.010776,0.040125,0
13,13,2,452,0.110187,0.010687,0.056500,1
13,13,3,475,0.117881,0.011577,0.059375,1
13,13,4,457,0.117735,0.010911,0.057125,1
13,13,5,484,0.118554,0.011457,0.060500,1
13,13,6,430,0.129671,0.016717,0.053750,1
13,13,7,404,0.156848,0.032715,0.050500,1
13,13,8,396,0.187890,0.057252,0.049500,1
13,13,9,388,0.212146,0.086234,0.048500,1
13,13,10,408,0.216748,0.097092,0.051000,1
13,13,11,408,0.207501,0.097421,0.051000,0
13,13,12,429,0.204168,0.100548,0.053625,0
13,13,13,410,0.208804,0.097654,0.051250,0
13,13,14,400,0.217018,0.097879,0.050000,1
13,13,15,387,0.211443,0.084068,0.048375,1
13,13,16,404,0.189309,0.058095,0.050500,1
13,13,17,410,0.156678,0.032749,0.051250,1
13,13,18,429,0.130811,0.017038,0.053625,1
13,13,19,499,0.119055,0.011784,0.062375,1
13,13,20,471,0.117404,0.010982,0.058875,1
13,13,21,457,0.117907,0.011178,0.057125,1
13,13,22,461,0.110901,0.010459,0.057625,0
13,13,23,304,0.097333,0.010668,0.038000,0
13,14,0,288,0.113107,0.021821,0.036000,0
13,14,1,326,0.117027,0.019373,0.040750,0
13,14,2,495,0.124510,0.015586,0.061875,1
13,14,3,511,0.126855,0.013572,0.063875,1
13,14,4,520,0.123513,0.012159,0.065000,1
13,14,5,501,0.124603,0.012584,0.062625,1
13,14,6,423,0.139911,0.019492,0.052875,1
13,14,7,432,0.171779,0.038318,0.054000,1
13,14,8,424,0.212859,0.073823,0.053000,1
13,14,9,419,0.250459,0.120665,0.052375,1
13,14,10,444,0.271444,0.166472,0.055500,1
13,14,11,466,0.276097,0.194678,0.058250,1
13,14,12,486,0.276471,0.205709,0.060750,1
13,14,13,461,0.276070,0.196400,0.057625,1
13,14,14,419,0.270969,0.171346,0.052375,1
13,14,15,413,0.250753,0.122433,0.051625,1
13,14,16,413,0.213987,0.072974,0.051625,1
13,14,17,417,0.173010,0.039765,0.052125,1
13,14,18,442,0.141047,0.019632,0.055250,1
13,14,19,512,0.125374,0.012820,0.064000,1
13,14,20,530,0.123936,0.012035,0.066250,1
13,14,21,508,0.126452,0.013244,0.063500,1
13,14,22,517,0.125100,0.015210,0.064625,0
13,14,23,328,0.117217,0.019087,0.041000,0
13,15,0,306,0.091845,0.010099,0.038250,0
13,15,1,346,0.096507,0.009293,0.043250,0
13,15,2,458,0.105228,0.008718,0.057250,1
13,15,3,465,0.109097,0.009279,0.058125,1
13,15,4,404,0.106924,0.008566,0.050500,1
13,15,5,423,0.104405,0.008278,0.052875,1
13,15,6,391,0.109973,0.010622,0.048875,1
13,15,7,411,0.129183,0.018971,0.051375,1
13,15,8,460,0.153751,0.033985,0.057500,1
13,15,9,486,0.177526,0.052141,0.060750,1
13,15,10,524,0.188288,0.063608,0.065500,1
13,15,11,583,0.187975,0.067555,0.072875,1
13,15,12,583,0.186699,0.066928,0.072875,1
13,15,13,569,0.187533,0.065975,0.071125,1
13,15,14,506,0.186873,0.061238,0.063250,1
13,15,15,495,0.176989,0.052063,0.061875,1
13,15,16,476,0.155107,0.035122,0.059500,1
13,15,17,414,0.128950,0.018147,0.051750,1
13,15,18,391,0.111768,0.010943,0.048875,1
13,15,19,395,0.104695,0.008393,0.049375,1
13,15,20,410,0.107336,0.008449,0.051250,1
13,15,21,469,0.109942,0.009466,0.058625,1
13,15,22,455,0.106284,0.009152,0.056875,0
13,15,23,343,0.096223,0.009412,0.042875,0
13,16,0,195,0.073298,0.004384,0.024375,0
13,16,1,193,0.077954,0.004372,0.024125,0
13,16,2,278,0.088856,0.005402,0.034750,1
13,16,3,305,0.093682,0.006335,0.038125,1
13,16,4,287,0.094395,0.006396,0.035875,1
13,16,5,281,0.092837,0.006179,0.035125,1
13,16,6,337,0.096426,0.006998,0.042125,1
13,16,7,350,0.108790,0.011023,0.043750,1
13,16,8,394,0.125101,0.016827,0.049250,1
13,16,9,444,0.140131,0.023398,0.055500,1
13,16,10,480,0.144700,0.025510,0.060000,1
13,16,11,489,0.144035,0.025787,0.061125,1
13,16,12,499,0.142145,0.025584,0.062375,1
13,16,13,507,0.144044,0.025815,0.063375,1
13,16,14,466,0.144591,0.025669,0.058250,1
13,16,15,439,0.138481,0.022500,0.054875,1
13,16,16,396,0.124835,0.017031,0.049500,1
13,16,17,362,0.109274,0.011194,0.045250,1
13,16,18,344,0.098150,0.007474,0.043000,1
13,16,19,293,0.093857,0.006344,0.036625,1
13,16,20,317,0.093792,0.006675,0.039625,1
13,16,21,313,0.093885,0.006470,0.039125,1
13,16,22,285,0.088257,0.005206,0.035625,0
13,16,23,192,0.079010,0.004432,0.024000,0
13,17,0,279,0.081801,0.005407,0.034875,0
13,17,1,242,0.084059,0.005034,0.030250,0
13,17,2,272,0.089424,0.005132,0.034000,1
13,17,3,313,0.092705,0.005877,0.039125,1
13,17,4,299,0.093126,0.005700,0.037375,1
13,17,5,305,0.094057,0.005655,0.038125,1
13,17,6,394,0.102337,0.007171,0.049250,1
13,17,7,504,0.116938,0.010380,0.063000,1
13,17,8,519,0.136409,0.016710,0.064875,1
13,17,9,530,0.154268,0.023334,0.066250,1
13,17,10,584,0.166833,0.031428,0.073000,1
13,17,11,638,0.172205,0.037042,0.079750,1
13,17,12,617,0.172431,0.038223,0.077125,1
13,17,13,603,0.171699,0.035657,0.075375,1
13,17,14,560,0.166346,0.031017,0.070000,1
13,17,15,553,0.154657,0.024341,0.069125,1
13,17,16,530,0.137146,0.016894,0.066250,1
13,17,17,502,0.117078,0.010699,0.062750,1
13,17,18,415,0.101616,0.007164,0.051875,1
13,17,19,345,0.095090,0.005973,0.043125,1
13,17,20,295,0.093105,0.005952,0.036875,1
13,17,21,321,0.092787,0.005798,0.040125,1
13,17,22,285,0.088860,0.005059,0.035625,0
13,17,23,240,0.083684,0.004883,0.030000,0
13,18,0,408,0.093806,0.007018,0.051000,0
13,18,1,403,0.094964,0.006575,0.050375,0
13,18,2,387,0.095809,0.006015,0.048375,1
13,18,3,304,0.093296,0.005549,0.038000,1
13,18,4,269,0.091828,0.005219,0.033625,1
13,18,5,285,0.093230,0.005408,0.035625,1
13,18,6,417,0.102801,0.007054,0.052125,1
13,18,7,557,0.119840,0.010073,0.069625,1
13,18,8,655,0.141774,0.015222,0.081875,1
13,18,9,720,0.163647,0.021955,0.090000,1
13,18,10,781,0.181219,0.028751,0.097625,1
13,18,11,789,0.189994,0.034857,0.098625,1
13,18,12,794,0.194388,0.038635,0.099250,1
13,18,13,795,0.190909,0.035876,0.099375,1
13,18,14,743,0.180997,0.029642,0.092875,1
13,18,15,692,0.163702,0.021931,0.086500,1
13,18,16,648,0.141670,0.014885,0.081000,1
13,18,17,540,0.119013,0.009904,0.067500,1
13,18,18,399,0.102186,0.006929,0.049875,1
13,18,19,297,0.093147,0.005538,0.037125,1
13,18,20,283,0.092184,0.005255,0.035375,1
13,18,21,333,0.093984,0.005586,0.041625,1
13,18,22,393,0.095909,0.006153,0.049125,0
13,18,23,393,0.094618,0.006746,0.049125,0
13,19,0,385,0.090890,0.006689,0.048125,0
13,19,1,377,0.091340,0.006346,0.047125,0
13,19,2,316,0.090844,0.005543,0.039500,1
13,19,3,268,0.088200,0.004922,0.033500,1
13,19,4,213,0.085812,0.004727,0.026625,1
13,19,5,229,0.086039,0.004625,0.028625,1
13,19,6,339,0.094967,0.005873,0.042375,1
13,19,7,479,0.111127,0.008353,0.059875,1
13,19,8,653,0.132022,0.012621,0.081625,1
13,19,9,771,0.153140,0.018090,0.096375,1
13,19,10,780,0.168702,0.024291,0.097500,1
13,19,11,808,0.176843,0.028497,0.101000,1
13,19,12,814,0.180370,0.030771,0.101750,1
13,19,13,788,0.177171,0.028780,0.098500,1
13,19,14,782,0.167087,0.022856,0.097750,1
13,19,15,711,0.152004,0.017738,0.088875,1
13,19,16,644,0.132225,0.012109,0.080500,1
13,19,17,503,0.110916,0.008261,0.062875,1
13,19,18,304,0.094524,0.005720,0.038000,1
13,19,19,231,0.086066,0.004624,0.028875,1
13,19,20,204,0.085075,0.004452,0.025500,1
13,19,21,267,0.088533,0.004991,0.033375,1
13,19,22,334,0.091213,0.005813,0.041750,0
13,19,23,367,0.091353,0.006405,0.045875,0
13,20,0,180,0.075910,0.004248,0.022500,0
13,20,1,193,0.076829,0.004330,0.024125,0
13,20,2,185,0.077985,0.004143,0.023125,1
13,20,3,182,0.078085,0.004178,0.022750,1
13,20,4,169,0.075767,0.003961,0.021125,1
13,20,5,148,0.077176,0.003812,0.018500,1
13,20,6,221,0.083334,0.004569,0.027625,1
13,20,7,358,0.094455,0.006078,0.044750,1
13,20,8,453,0.106047,0.007806,0.056625,1
13,20,9,522,0.116401,0.010262,0.065250,1
13,20,10,529,0.122800,0.013176,0.066125,1
13,20,11,508,0.125083,0.015623,0.063500,1
13,20,12,510,0.124541,0.016347,0.063750,1
13,20,13,493,0.123368,0.015260,0.061625,1
13,20,14,516,0.122270,0.013262,0.064500,1
13,20,15,505,0.115352,0.010621,0.063125,1
13,20,16,458,0.105300,0.007907,0.057250,1
13,20,17,312,0.092424,0.005696,0.039000,1
13,20,18,218,0.082592,0.004476,0.027250,1
13,20,19,156,0.076634,0.003815,0.019500,1
13,20,20,160,0.076097,0.003891,0.020000,1
13,20,21,159,0.077691,0.004216,0.019875,1
13,20,22,186,0.078050,0.004232,0.023250,0
13,20,23,151,0.076007,0.004050,0.018875,0
13,21,0,391,0.091359,0.006625,0.048875,0
13,21,1,372,0.091247,0.006381,0.046500,0
13,21,2,354,0.092489,0.006080,0.044250,1
13,21,3,302,0.090863,0.005708,0.037750,1
13,21,4,297,0.090220,0.005482,0.037125,1
13,21,5,281,0.091003,0.005573,0.035125,1
13,21,6,368,0.099212,0.007042,0.046000,1
13,21,7,469,0.112415,0.008831,0.058625,1
13,21,8,546,0.127011,0.011890,0.068250,1
13,21,9,623,0.139979,0.015983,0.077875,1
13,21,10,628,0.148387,0.019731,0.078500,1
13,21,11,536,0.150659,0.022844,0.067000,1
13,21,12,555,0.151210,0.024105,0.069375,1
13,21,13,568,0.150364,0.022805,0.071000,1
13,21,14,565,0.147464,0.019702,0.070625,1
13,21,15,595,0.138831,0.015992,0.074375,1
13,21,16,554,0.126137,0.012028,0.069250,1
13,21,17,450,0.112356,0.009081,0.056250,1
13,21,18,356,0.098015,0.006654,0.044500,1
13,21,19,270,0.090641,0.005529,0.033750,1
13,21,20,290,0.089079,0.005239,0.036250,1
13,21,21,321,0.090867,0.005572,0.040125,1
13,21,22,342,0.091927,0.005984,0.042750,0
13,21,23,343,0.091593,0.006044,0.042875,0
13,22,0,515,0.125712,0.017303,0.064375,0
13,22,1,509,0.125262,0.016058,0.063625,0
13,22,2,540,0.123843,0.013624,0.067500,0
13,22,3,568,0.119541,0.010882,0.071000,0
13,22,4,530,0.116801,0.009535,0.066250,0
13,22,5,441,0.119816,0.011610,0.055125,0
13,22,6,472,0.132795,0.017161,0.059000,0
13,22,7,556,0.157627,0.027014,0.069500,0
13,22,8,680,0.187486,0.042357,0.085000,0
13,22,9,791,0.217523,0.060269,0.098875,0
13,22,10,793,0.240262,0.082382,0.099125,0
13,22,11,751,0.252263,0.097999,0.093875,0
13,22,12,752,0.256570,0.106840,0.094000,0
13,22,13,748,0.251382,0.098984,0.093500,0
13,22,14,786,0.239164,0.082223,0.098250,0
13,22,15,778,0.216245,0.061143,0.097250,0
13,22,16,696,0.187828,0.041910,0.087000,0
13,22,17,582,0.156609,0.026366,0.072750,0
13,22,18,492,0.132190,0.016308,0.061500,0
13,22,19,490,0.119679,0.011409,0.061250,0
13,22,20,536,0.116927,0.009481,0.067000,0
13,22,21,559,0.119792,0.010599,0.069875,0
13,22,22,542,0.123625,0.013767,0.067750,0
13,22,23,512,0.124809,0.016200,0.064000,0
13,23,0,482,0.103763,0.010506,0.060250,0
13,23,1,479,0.104864,0.009828,0.059875,0
13,23,2,511,0.107724,0.008976,0.063875,0
13,23,3,512,0.107046,0.007842,0.064000,0
13,23,4,437,0.105003,0.007401,0.054625,0
13,23,5,361,0.104887,0.008208,0.045125,0
13,23,6,412,0.111300,0.009927,0.051500,0
13,23,7,486,0.125756,0.013520,0.060750,0
13,23,8,667,0.146327,0.019904,0.083375,0
13,23,9,734,0.165801,0.028029,0.091750,0
13,23,10,748,0.177039,0.034996,0.093500,0
13,23,11,739,0.181747,0.041672,0.092375,0
13,23,12,684,0.181696,0.043703,0.085500,0
13,23,13,712,0.180895,0.041291,0.089000,0
13,23,14,741,0.176632,0.035737,0.092625,0
13,23,15,716,0.165604,0.028289,0.089500,0
13,23,16,648,0.146483,0.019729,0.081000,0
13,23,17,507,0.126563,0.013456,0.063375,0
13,23,18,386,0.111105,0.009852,0.048250,0
13,23,19,384,0.104619,0.008232,0.048000,0
13,23,20,457,0.105310,0.007908,0.057125,0
13,23,21,508,0.107654,0.007715,0.063500,0
13,23,22,512,0.107082,0.008660,0.064000,0
13,23,23,485,0.104973,0.009823,0.060625,0
14,0,0,247,0.105917,0.019227,0.030875,0
14,0,1,246,0.107731,0.017437,0.030750,0
14,0,2,303,0.109170,0.013728,0.037875,0
14,0,3,404,0.107062,0.011012,0.050500,0
14,0,4,408,0.099995,0.008529,0.051000,0
14,0,5,369,0.092271,0.006841,0.046125,0
14,0,6,254,0.085858,0.005634,0.031750,0
14,0,7,278,0.087096,0.006129,0.034750,0
14,0,8,284,0.093313,0.008661,0.035500,0
14,0,9,289,0.098191,0.011202,0.036125,0
14,0,10,293,0.098114,0.012657,0.036625,0
14,0,11,307,0.094532,0.011844,0.038375,0
14,0,12,294,0.092226,0.011106,0.036750,0
14,0,13,298,0.095077,0.011763,0.037250,0
14,0,14,299,0.097599,0.012085,0.037375,0
14,0,15,290,0.097382,0.011011,0.036250,0
14,0,16,271,0.092204,0.008336,0.033875,0
14,0,17,266,0.086682,0.006246,0.033250,0
14,0,18,292,0.086220,0.005950,0.036500,0
14,0,19,352,0.091730,0.006829,0.044000,0
14,0,20,418,0.099700,0.008549,0.052250,0
14,0,21,399,0.107441,0.011096,0.049875,0
14,0,22,323,0.109009,0.014077,0.040375,0
14,0,23,259,0.107768,0.017600,0.032375,0
14,1,0,488,0.133682,0.020491,0.061000,0
14,1,1,509,0.133509,0.018797,0.063625,0
14,1,2,554,0.131992,0.015428,0.069250,0
14,1,3,578,0.125526,0.011964,0.072250,0
14,1,4,558,0.117493,0.009456,0.069750,0
14,1,5,494,0.113179,0.008857,0.061750,0
14,1,6,458,0.116428,0.009821,0.057250,0
14,1,7,530,0.128672,0.012921,0.066250,0
14,1,8,649,0.149039,0.018769,0.081125,0
14,1,9,688,0.170256,0.025410,0.086000,0
14,1,10,763,0.185633,0.031974,0.095375,0
14,1,11,798,0.193444,0.037293,0.099750,0
14,1,12,799,0.195593,0.039477,0.099875,0
14,1,13,797,0.193280,0.037186,0.099625,0
14,1,14,742,0.184549,0.032548,0.092750,0
14,1,15,706,0.170124,0.027044,0.088250,0
14,1,16,646,0.149207,0.018668,0.080750,0
14,1,17,532,0.128934,0.013063,0.066500,0
14,1,18,485,0.116445,0.010235,0.060625,0
14,1,19,486,0.112575,0.008741,0.060750,0
14,1,20,594,0.117417,0.009659,0.074250,0
14,1,21,592,0.125494,0.011984,0.074000,0
14,1,22,549,0.131092,0.015477,0.068625,0
14,1,23,503,0.134117,0.018511,0.062875,0
14,2,0,547,0.149186,0.022913,0.068375,0
14,2,1,547,0.147449,0.021129,0.068375,0
14,2,2,584,0.142563,0.017572,0.073000,1
14,2,3,656,0.133459,0.012651,0.082000,1
14,2,4,648,0.124937,0.010257,0.081000,1
14,2,5,547,0.124925,0.011234,0.068375,1
14,2,6,541,0.134481,0.014786,0.067625,1
14,2,7,598,0.154082,0.023274,0.074750,1
14,2,8,689,0.182547,0.036328,0.086125,1
14,2,9,766,0.212643,0.051929,0.095750,1
14,2,10,836,0.238045,0.068769,0.104500,1
14,2,11,837,0.253182,0.081556,0.104625,1
14,2,12,819,0.257120,0.086333,0.102375,1
14,2,13,844,0.252805,0.080800,0.105500,1
14,2,14,806,0.237649,0.069190,0.100750,1
14,2,15,794,0.214235,0.052401,0.099250,1
14,2,16,715,0.182882,0.035992,0.089375,1
14,2,17,609,0.155458,0.023257,0.076125,1
14,2,18,526,0.133412,0.015475,0.065750,1
14,2,19,545,0.123817,0.011107,0.068125,1
14,2,20,672,0.125821,0.010383,0.084000,1
14,2,21,661,0.132764,0.012932,0.082625,1
14,2,22,576,0.141168,0.017056,0.072000,0
14,2,23,525,0.147358,0.020373,0.065625,0
14,3,0,428,0.111986,0.011634,0.053500,0
14,3,1,445,0.112081,0.011345,0.055625,0
14,3,2,438,0.109279,0.009656,0.054750,1
14,3,3,445,0.103826,0.007588,0.055625,1
14,3,4,377,0.099251,0.006302,0.047125,1
14,3,5,342,0.098007,0.005976,0.042750,1
14,3,6,403,0.102223,0.006812,0.050375,1
14,3,7,486,0.111588,0.008723,0.060750,1
14,3,8,605,0.126888,0.011975,0.075625,1
14,3,9,637,0.141190,0.015270,0.079625,1
14,3,10,699,0.151039,0.018239,0.087375,1
14,3,11,689,0.156744,0.020933,0.086125,1
14,3,12,680,0.158674,0.021595,0.085000,1
14,3,13,714,0.157063,0.020949,0.089250,1
14,3,14,672,0.151036,0.018503,0.084000,1
14,3,15,644,0.141690,0.015068,0.080500,1
14,3,16,587,0.126449,0.011644,0.073375,1
14,3,17,500,0.112798,0.008692,0.062500,1
14,3,18,422,0.102035,0.006878,0.052750,1
14,3,19,341,0.096955,0.005857,0.042625,1
14,3,20,379,0.099243,0.006294,0.047375,1
14,3,21,442,0.103942,0.007913,0.055250,1
14,3,22,449,0.108639,0.009541,0.056125,0
14,3,23,444,0.111560,0.011139,0.055500,0
14,4,0,329,0.093177,0.007746,0.041125,0
14,4,1,333,0.093477,0.007356,0.041625,0
14,4,2,303,0.091743,0.006295,0.037875,1
14,4,3,277,0.088117,0.005350,0.034625,1
14,4,4,224,0.084452,0.004671,0.028000,1
